"date","Pertussis","Pathogenic_bacteria","Common_cold","Fever","Bordetella_pertussis","Airborne_disease","Pertussis_vaccine","Paroxysmal_attack","Syncope_(medicine)","Lymphocytosis"
"2010-06-05","1730.0","302.0","1511.0","2940.0","159.0","44.0","19.0","77.0","948.0","219.0"
"2010-06-06","1627.0","300.0","1619.0","3087.0","185.0","27.0","27.0","79.0","999.0","169.0"
"2010-06-07","1927.0","466.0","1784.0","3624.0","229.0","39.0","23.0","99.0","1257.0","251.0"
"2010-06-08","2092.0","407.0","1859.0","3108.0","226.0","72.0","34.0","95.0","1180.0","266.0"
"2010-06-09","1947.0","415.0","1696.0","2950.0","206.0","39.0","25.0","80.0","1140.0","238.0"
"2010-06-10","2574.0","328.0","1810.0","2946.0","234.0","43.0","27.0","86.0","1046.0","226.0"
"2010-06-11","1147.0","219.0","1035.0","1924.0","93.0","28.0","15.0","54.0","595.0","171.0"
"2010-06-12","326.0","74.0","293.0","571.0","25.0","7.0","3.0","20.0","171.0","40.0"
"2010-06-13","223.0","54.0","274.0","475.0","23.0","10.0","8.0","14.0","169.0","24.0"
"2010-06-14","327.0","69.0","366.0","594.0","35.0","7.0","2.0","18.0","228.0","53.0"
"2010-06-15","791.0","210.0","763.0","1390.0","81.0","19.0","12.0","42.0","528.0","181.0"
"2010-06-16","1339.0","276.0","1237.0","2198.0","144.0","59.0","12.0","54.0","838.0","191.0"
"2010-06-17","1765.0","436.0","1757.0","3033.0","194.0","34.0","25.0","77.0","1083.0","274.0"
"2010-06-18","1418.0","306.0","1472.0","2790.0","149.0","62.0","15.0","79.0","937.0","221.0"
"2010-06-19","1875.0","327.0","1350.0","2730.0","189.0","60.0","21.0","83.0","887.0","184.0"
"2010-06-20","1625.0","351.0","1431.0","2711.0","179.0","38.0","22.0","62.0","924.0","148.0"
"2010-06-21","1949.0","419.0","1770.0","3380.0","203.0","38.0","27.0","108.0","1222.0","249.0"
"2010-06-22","1840.0","394.0","1676.0","3071.0","164.0","46.0","30.0","96.0","1084.0","274.0"
"2010-06-23","2581.0","456.0","1821.0","3308.0","190.0","53.0","24.0","90.0","1072.0","250.0"
"2010-06-24","8092.0","400.0","1418.0","2641.0","331.0","62.0","72.0","77.0","929.0","237.0"
"2010-06-25","6970.0","342.0","1326.0","2634.0","283.0","44.0","39.0","88.0","819.0","231.0"
"2010-06-26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-06-27","900.0","89.0","463.0","1036.0","70.0","15.0","5.0","17.0","301.0","63.0"
"2010-06-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-06-29","2879.0","363.0","1747.0","3250.0","235.0","54.0","33.0","78.0","1103.0","273.0"
"2010-06-30","2607.0","370.0","1533.0","2965.0","187.0","52.0","24.0","94.0","1078.0","328.0"
"2010-07-01","2344.0","351.0","1495.0","2862.0","196.0","38.0","24.0","88.0","984.0","266.0"
"2010-07-02","2239.0","268.0","1370.0","2845.0","207.0","41.0","50.0","88.0","941.0","209.0"
"2010-07-03","1514.0","273.0","1218.0","2348.0","149.0","35.0","16.0","60.0","758.0","157.0"
"2010-07-04","1253.0","260.0","1142.0","2253.0","107.0","39.0","22.0","66.0","733.0","133.0"
"2010-07-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-06","1899.0","405.0","1458.0","2935.0","171.0","29.0","18.0","57.0","1008.0","205.0"
"2010-07-07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-11","1384.0","271.0","1189.0","2390.0","140.0","30.0","19.0","47.0","780.0","130.0"
"2010-07-12","1947.0","334.0","1326.0","2683.0","203.0","37.0","22.0","69.0","968.0","195.0"
"2010-07-13","2117.0","328.0","1469.0","2997.0","229.0","94.0","26.0","70.0","970.0","236.0"
"2010-07-14","2036.0","312.0","1264.0","2809.0","190.0","40.0","34.0","64.0","943.0","242.0"
"2010-07-15","2005.0","295.0","1366.0","2627.0","185.0","38.0","16.0","65.0","937.0","231.0"
"2010-07-16","1836.0","292.0","1325.0","2558.0","110.0","20.0","26.0","61.0","954.0","195.0"
"2010-07-17","1388.0","209.0","1180.0","2410.0","132.0","41.0","16.0","58.0","742.0","174.0"
"2010-07-18","1355.0","300.0","1349.0","2556.0","124.0","21.0","19.0","53.0","869.0","168.0"
"2010-07-19","3836.0","280.0","1459.0","2940.0","200.0","44.0","15.0","56.0","978.0","207.0"
"2010-07-20","2860.0","327.0","1534.0","2826.0","212.0","32.0","28.0","62.0","995.0","241.0"
"2010-07-21","2847.0","342.0","1519.0","2860.0","210.0","37.0","29.0","68.0","1061.0","252.0"
"2010-07-22","2849.0","416.0","1761.0","3369.0","243.0","50.0","34.0","87.0","1286.0","303.0"
"2010-07-23","2809.0","416.0","1846.0","3544.0","231.0","37.0","18.0","102.0","1181.0","315.0"
"2010-07-24","1784.0","355.0","1496.0","3156.0","131.0","26.0","14.0","79.0","949.0","244.0"
"2010-07-25","1764.0","424.0","1685.0","3291.0","191.0","26.0","22.0","66.0","1029.0","205.0"
"2010-07-26","3171.0","529.0","2296.0","4511.0","277.0","44.0","27.0","100.0","1646.0","336.0"
"2010-07-27","3942.0","459.0","2173.0","4504.0","297.0","45.0","33.0","111.0","1406.0","322.0"
"2010-07-28","3776.0","455.0","2153.0","4081.0","260.0","76.0","29.0","123.0","1464.0","338.0"
"2010-07-29","3169.0","603.0","2129.0","4266.0","269.0","47.0","24.0","91.0","1384.0","366.0"
"2010-07-30","3128.0","439.0","1809.0","3537.0","201.0","46.0","43.0","99.0","1247.0","330.0"
"2010-07-31","2086.0","347.0","1580.0","3175.0","161.0","43.0","15.0","64.0","989.0","198.0"
"2010-08-01","1737.0","362.0","1659.0","3199.0","159.0","31.0","22.0","55.0","992.0","160.0"
"2010-08-02","2702.0","566.0","2271.0","4405.0","246.0","43.0","25.0","94.0","1496.0","300.0"
"2010-08-03","3038.0","544.0","2206.0","4420.0","261.0","54.0","38.0","113.0","1558.0","354.0"
"2010-08-04","3059.0","513.0","2223.0","4482.0","248.0","36.0","38.0","95.0","1529.0","352.0"
"2010-08-05","2995.0","515.0","2177.0","4205.0","248.0","34.0","39.0","115.0","1511.0","352.0"
"2010-08-06","2670.0","401.0","1802.0","3885.0","212.0","32.0","43.0","101.0","1376.0","326.0"
"2010-08-07","1778.0","331.0","1586.0","3153.0","143.0","28.0","27.0","66.0","996.0","197.0"
"2010-08-08","1769.0","389.0","1672.0","3365.0","162.0","37.0","12.0","67.0","1077.0","211.0"
"2010-08-09","2631.0","455.0","2141.0","4298.0","216.0","39.0","30.0","122.0","1555.0","318.0"
"2010-08-10","2545.0","492.0","2193.0","4360.0","243.0","60.0","25.0","100.0","1527.0","359.0"
"2010-08-11","2505.0","527.0","2332.0","4221.0","235.0","43.0","23.0","88.0","1394.0","338.0"
"2010-08-12","2458.0","524.0","2114.0","3951.0","243.0","47.0","26.0","86.0","1404.0","422.0"
"2010-08-13","2367.0","423.0","2134.0","3798.0","209.0","53.0","36.0","80.0","1315.0","307.0"
"2010-08-14","1567.0","400.0","1626.0","3073.0","155.0","22.0","22.0","63.0","998.0","217.0"
"2010-08-15","2131.0","374.0","1954.0","3678.0","211.0","33.0","20.0","85.0","1127.0","248.0"
"2010-08-16","2996.0","506.0","2291.0","4808.0","322.0","59.0","29.0","102.0","1475.0","323.0"
"2010-08-17","3589.0","575.0","2481.0","4695.0","329.0","64.0","39.0","115.0","1521.0","404.0"
"2010-08-18","3249.0","472.0","2188.0","4530.0","336.0","59.0","45.0","116.0","1356.0","369.0"
"2010-08-19","2805.0","432.0","2360.0","4130.0","269.0","118.0","38.0","104.0","1325.0","328.0"
"2010-08-20","4358.0","408.0","1992.0","3732.0","294.0","41.0","43.0","102.0","1251.0","326.0"
"2010-08-21","2438.0","307.0","1800.0","3519.0","177.0","48.0","20.0","74.0","1032.0","207.0"
"2010-08-22","2168.0","359.0","1858.0","3709.0","145.0","53.0","21.0","67.0","993.0","198.0"
"2010-08-23","2871.0","474.0","2389.0","4346.0","227.0","58.0","29.0","94.0","1309.0","374.0"
"2010-08-24","2968.0","498.0","2624.0","4644.0","267.0","75.0","39.0","104.0","1337.0","399.0"
"2010-08-25","2957.0","463.0","2466.0","4334.0","281.0","68.0","30.0","117.0","1292.0","358.0"
"2010-08-26","3345.0","529.0","2567.0","4458.0","285.0","98.0","27.0","107.0","1370.0","382.0"
"2010-08-27","2602.0","445.0","2168.0","4244.0","236.0","63.0","24.0","108.0","1134.0","337.0"
"2010-08-28","2096.0","370.0","1894.0","3304.0","195.0","44.0","21.0","67.0","942.0","209.0"
"2010-08-29","1757.0","322.0","2125.0","3421.0","149.0","49.0","31.0","106.0","1037.0","189.0"
"2010-08-30","2987.0","494.0","2780.0","4659.0","288.0","69.0","33.0","119.0","1439.0","320.0"
"2010-08-31","3490.0","531.0","2940.0","4699.0","343.0","80.0","36.0","106.0","1291.0","367.0"
"2010-09-01","3090.0","602.0","3358.0","4710.0","363.0","59.0","28.0","111.0","1519.0","374.0"
"2010-09-02","2966.0","537.0","2916.0","4512.0","297.0","81.0","28.0","132.0","1399.0","403.0"
"2010-09-03","2898.0","465.0","2493.0","3958.0","329.0","72.0","32.0","106.0","1186.0","336.0"
"2010-09-04","1942.0","338.0","2185.0","3534.0","225.0","61.0","10.0","66.0","910.0","214.0"
"2010-09-05","2003.0","455.0","2343.0","3445.0","298.0","45.0","20.0","71.0","975.0","188.0"
"2010-09-06","2637.0","583.0","2960.0","4278.0","322.0","47.0","12.0","116.0","1209.0","318.0"
"2010-09-07","3178.0","594.0","3224.0","4684.0","327.0","34.0","33.0","93.0","1470.0","380.0"
"2010-09-08","3693.0","659.0","3305.0","5690.0","412.0","74.0","38.0","107.0","1416.0","466.0"
"2010-09-09","2935.0","561.0","3073.0","4411.0","340.0","53.0","19.0","149.0","1286.0","449.0"
"2010-09-10","2491.0","699.0","2800.0","3864.0","272.0","57.0","29.0","103.0","1124.0","363.0"
"2010-09-11","1954.0","412.0","2458.0","3412.0","226.0","38.0","17.0","72.0","982.0","242.0"
"2010-09-12","1877.0","541.0","2770.0","4069.0","272.0","61.0","19.0","107.0","1221.0","210.0"
"2010-09-13","3239.0","701.0","3724.0","5288.0","335.0","55.0","47.0","124.0","1687.0","390.0"
"2010-09-14","3511.0","612.0","4041.0","5133.0","509.0","81.0","33.0","134.0","1549.0","395.0"
"2010-09-15","3679.0","698.0","4160.0","5194.0","389.0","88.0","38.0","136.0","1564.0","456.0"
"2010-09-16","4779.0","698.0","4067.0","5154.0","421.0","65.0","41.0","118.0","1513.0","389.0"
"2010-09-17","7402.0","598.0","3568.0","4420.0","465.0","62.0","42.0","109.0","1301.0","364.0"
"2010-09-18","4313.0","410.0","3088.0","3764.0","298.0","63.0","25.0","65.0","1130.0","257.0"
"2010-09-19","3930.0","548.0","3385.0","4293.0","310.0","50.0","24.0","109.0","1165.0","280.0"
"2010-09-20","5005.0","752.0","5018.0","5315.0","401.0","87.0","56.0","151.0","1519.0","413.0"
"2010-09-21","3982.0","753.0","5180.0","5455.0","356.0","68.0","37.0","163.0","1625.0","423.0"
"2010-09-22","4305.0","737.0","4422.0","5252.0","381.0","67.0","31.0","123.0","1459.0","406.0"
"2010-09-23","4009.0","760.0","4120.0","5045.0","378.0","116.0","32.0","149.0","1398.0","379.0"
"2010-09-24","3715.0","530.0","3758.0","4748.0","348.0","63.0","42.0","106.0","1348.0","342.0"
"2010-09-25","2724.0","395.0","2973.0","3713.0","255.0","52.0","25.0","88.0","975.0","209.0"
"2010-09-26","2581.0","488.0","3775.0","4139.0","304.0","74.0","21.0","95.0","1192.0","211.0"
"2010-09-27","3928.0","675.0","4578.0","5673.0","425.0","63.0","29.0","137.0","1505.0","360.0"
"2010-09-28","4091.0","830.0","4732.0","5760.0","492.0","82.0","47.0","135.0","1583.0","460.0"
"2010-09-29","3804.0","610.0","4253.0","5291.0","562.0","70.0","31.0","145.0","1505.0","469.0"
"2010-09-30","3398.0","619.0","3979.0","4954.0","402.0","73.0","33.0","146.0","1428.0","426.0"
"2010-10-01","3192.0","555.0","3577.0","4251.0","297.0","67.0","36.0","103.0","1202.0","347.0"
"2010-10-02","2361.0","416.0","2930.0","3754.0","232.0","41.0","18.0","105.0","995.0","261.0"
"2010-10-03","2383.0","422.0","3153.0","4028.0","274.0","63.0","28.0","102.0","1004.0","249.0"
"2010-10-04","3187.0","690.0","4292.0","5047.0","350.0","87.0","31.0","156.0","1511.0","387.0"
"2010-10-05","3506.0","726.0","4364.0","5128.0","452.0","72.0","34.0","154.0","1533.0","469.0"
"2010-10-06","3478.0","645.0","4320.0","5169.0","415.0","68.0","28.0","132.0","1433.0","387.0"
"2010-10-07","3466.0","655.0","3932.0","4796.0","374.0","70.0","44.0","128.0","1439.0","380.0"
"2010-10-08","2973.0","565.0","3499.0","4476.0","367.0","50.0","32.0","93.0","1353.0","423.0"
"2010-10-09","2048.0","414.0","2729.0","3521.0","242.0","36.0","17.0","82.0","1000.0","228.0"
"2010-10-10","1991.0","479.0","3197.0","3920.0","285.0","49.0","12.0","90.0","1140.0","212.0"
"2010-10-11","2955.0","614.0","4095.0","5007.0","381.0","68.0","28.0","135.0","1646.0","354.0"
"2010-10-12","3583.0","762.0","4353.0","5351.0","349.0","58.0","38.0","126.0","1565.0","447.0"
"2010-10-13","3214.0","682.0","4060.0","4794.0","306.0","52.0","32.0","127.0","1513.0","439.0"
"2010-10-14","3355.0","673.0","3946.0","4708.0","362.0","57.0","26.0","109.0","1479.0","422.0"
"2010-10-15","3059.0","495.0","3486.0","4170.0","330.0","61.0","27.0","100.0","1264.0","377.0"
"2010-10-16","2334.0","411.0","2615.0","3440.0","220.0","59.0","17.0","116.0","1051.0","215.0"
"2010-10-17","2430.0","420.0","3164.0","3668.0","291.0","58.0","35.0","89.0","1048.0","223.0"
"2010-10-18","3505.0","690.0","4177.0","5004.0","416.0","59.0","34.0","135.0","1622.0","357.0"
"2010-10-19","3349.0","684.0","4177.0","4956.0","355.0","64.0","37.0","136.0","1519.0","414.0"
"2010-10-20","3586.0","756.0","3751.0","4967.0","424.0","61.0","32.0","107.0","1484.0","458.0"
"2010-10-21","7878.0","610.0","3726.0","4771.0","577.0","80.0","65.0","139.0","1531.0","408.0"
"2010-10-22","4973.0","518.0","3263.0","3960.0","416.0","71.0","38.0","109.0","1295.0","403.0"
"2010-10-23","3387.0","419.0","2514.0","3449.0","293.0","49.0","28.0","95.0","1058.0","287.0"
"2010-10-24","2475.0","428.0","2761.0","3796.0","302.0","63.0","33.0","109.0","1070.0","301.0"
"2010-10-25","3739.0","676.0","3824.0","4746.0","435.0","72.0","35.0","150.0","1614.0","376.0"
"2010-10-26","4185.0","689.0","4160.0","5065.0","470.0","58.0","41.0","140.0","1589.0","475.0"
"2010-10-27","4099.0","730.0","3803.0","4815.0","443.0","75.0","51.0","130.0","1579.0","458.0"
"2010-10-28","4427.0","696.0","3651.0","4954.0","466.0","69.0","44.0","127.0","1581.0","377.0"
"2010-10-29","3468.0","601.0","3121.0","4091.0","324.0","35.0","45.0","119.0","1345.0","339.0"
"2010-10-30","2284.0","381.0","2386.0","3341.0","223.0","66.0","34.0","89.0","1063.0","266.0"
"2010-10-31","2592.0","448.0","2656.0","3778.0","274.0","73.0","23.0","137.0","1208.0","273.0"
"2010-11-01","3478.0","613.0","3746.0","5018.0","448.0","45.0","39.0","119.0","1624.0","380.0"
"2010-11-02","3680.0","664.0","5194.0","5338.0","497.0","73.0","67.0","132.0","1655.0","377.0"
"2010-11-03","3423.0","675.0","4102.0","6824.0","532.0","56.0","39.0","116.0","1645.0","396.0"
"2010-11-04","3988.0","691.0","4035.0","5099.0","483.0","81.0","46.0","153.0","2090.0","388.0"
"2010-11-05","3514.0","524.0","3370.0","4343.0","352.0","63.0","56.0","132.0","1685.0","345.0"
"2010-11-06","2330.0","387.0","2610.0","3404.0","243.0","47.0","20.0","94.0","1138.0","257.0"
"2010-11-07","2362.0","453.0","2959.0","3824.0","271.0","46.0","30.0","105.0","1165.0","218.0"
"2010-11-08","3590.0","703.0","4171.0","5195.0","488.0","71.0","41.0","137.0","1644.0","373.0"
"2010-11-09","3468.0","763.0","4184.0","5154.0","444.0","53.0","39.0","149.0","1558.0","435.0"
"2010-11-10","3437.0","776.0","4240.0","5055.0","474.0","72.0","30.0","116.0","1537.0","390.0"
"2010-11-11","3322.0","616.0","3928.0","4869.0","457.0","74.0","46.0","127.0","1515.0","420.0"
"2010-11-12","3195.0","497.0","3303.0","4291.0","376.0","32.0","29.0","97.0","1345.0","368.0"
"2010-11-13","2538.0","474.0","2448.0","3529.0","293.0","47.0","37.0","91.0","1068.0","249.0"
"2010-11-14","2223.0","474.0","2642.0","3644.0","271.0","71.0","24.0","116.0","1082.0","250.0"
"2010-11-15","3320.0","623.0","3837.0","4608.0","442.0","52.0","42.0","120.0","1424.0","405.0"
"2010-11-16","3504.0","644.0","3702.0","4633.0","421.0","73.0","43.0","130.0","1432.0","316.0"
"2010-11-17","3434.0","623.0","3705.0","4832.0","388.0","66.0","37.0","126.0","1502.0","353.0"
"2010-11-18","3643.0","641.0","3882.0","4640.0","405.0","71.0","44.0","125.0","1644.0","368.0"
"2010-11-19","3679.0","507.0","3401.0","3985.0","337.0","60.0","23.0","117.0","1315.0","352.0"
"2010-11-20","2681.0","408.0","2814.0","3526.0","276.0","52.0","25.0","104.0","1150.0","248.0"
"2010-11-21","2269.0","459.0","3089.0","3987.0","265.0","55.0","25.0","120.0","1255.0","219.0"
"2010-11-22","3540.0","646.0","4079.0","4914.0","412.0","63.0","27.0","157.0","1605.0","345.0"
"2010-11-23","3844.0","654.0","4166.0","4866.0","421.0","65.0","47.0","116.0","1499.0","367.0"
"2010-11-24","3228.0","540.0","3851.0","4641.0","380.0","56.0","34.0","125.0","1486.0","366.0"
"2010-11-25","2393.0","502.0","3553.0","4003.0","266.0","81.0","23.0","102.0","1212.0","288.0"
"2010-11-26","2123.0","397.0","3093.0","3685.0","248.0","81.0","32.0","80.0","1195.0","265.0"
"2010-11-27","1984.0","377.0","3162.0","3564.0","270.0","55.0","25.0","67.0","1013.0","220.0"
"2010-11-28","2257.0","419.0","3567.0","4001.0","287.0","85.0","19.0","94.0","1188.0","218.0"
"2010-11-29","3316.0","640.0","5014.0","5019.0","535.0","80.0","33.0","102.0","1560.0","376.0"
"2010-11-30","3631.0","704.0","4879.0","5175.0","549.0","94.0","45.0","199.0","1530.0","373.0"
"2010-12-01","3315.0","709.0","4902.0","5252.0","475.0","100.0","32.0","127.0","1483.0","368.0"
"2010-12-02","3072.0","614.0","4308.0","4694.0","453.0","104.0","36.0","113.0","1453.0","403.0"
"2010-12-03","3049.0","577.0","3994.0","4194.0","461.0","81.0","24.0","85.0","1299.0","311.0"
"2010-12-04","2314.0","730.0","3272.0","3956.0","308.0","55.0","35.0","85.0","1168.0","269.0"
"2010-12-05","2119.0","541.0","3686.0","4340.0","335.0","79.0","15.0","91.0","1135.0","205.0"
"2010-12-06","2992.0","507.0","4797.0","5417.0","520.0","84.0","46.0","113.0","1462.0","353.0"
"2010-12-07","3256.0","353.0","4656.0","5660.0","539.0","127.0","42.0","126.0","1615.0","356.0"
"2010-12-08","3183.0","314.0","5218.0","5942.0","481.0","89.0","40.0","148.0","1641.0","432.0"
"2010-12-09","3162.0","246.0","4690.0","5592.0","452.0","83.0","36.0","140.0","1442.0","364.0"
"2010-12-10","3107.0","200.0","4272.0","5878.0","399.0","86.0","50.0","133.0","1373.0","345.0"
"2010-12-11","2102.0","195.0","3468.0","4638.0","292.0","51.0","30.0","116.0","1152.0","282.0"
"2010-12-12","2151.0","195.0","4038.0","5071.0","327.0","69.0","32.0","89.0","1165.0","279.0"
"2010-12-13","2736.0","213.0","5096.0","6132.0","466.0","75.0","57.0","147.0","1493.0","372.0"
"2010-12-14","3076.0","267.0","5273.0","6201.0","420.0","87.0","54.0","121.0","1498.0","369.0"
"2010-12-15","3018.0","213.0","4769.0","5997.0","389.0","74.0","43.0","124.0","1383.0","354.0"
"2010-12-16","2833.0","191.0","4540.0","5621.0","308.0","85.0","53.0","90.0","1335.0","374.0"
"2010-12-17","2391.0","169.0","3900.0","4987.0","235.0","63.0","26.0","60.0","1176.0","279.0"
"2010-12-18","1878.0","128.0","3416.0","4453.0","174.0","52.0","24.0","84.0","972.0","185.0"
"2010-12-19","1706.0","168.0","3685.0","4992.0","152.0","62.0","13.0","62.0","881.0","182.0"
"2010-12-20","2520.0","169.0","4939.0","6163.0","218.0","76.0","18.0","84.0","1264.0","280.0"
"2010-12-21","2668.0","159.0","5269.0","6208.0","232.0","59.0","28.0","100.0","1302.0","324.0"
"2010-12-22","2613.0","175.0","5086.0","5811.0","170.0","73.0","27.0","88.0","1314.0","289.0"
"2010-12-23","2348.0","183.0","4357.0","5036.0","163.0","64.0","26.0","84.0","1135.0","252.0"
"2010-12-24","1726.0","117.0","3271.0","3876.0","128.0","59.0","17.0","52.0","794.0","149.0"
"2010-12-25","1136.0","75.0","2505.0","3364.0","80.0","53.0","18.0","35.0","650.0","110.0"
"2010-12-26","1497.0","107.0","3483.0","4594.0","110.0","42.0","25.0","60.0","948.0","129.0"
"2010-12-27","1926.0","119.0","4237.0","5491.0","184.0","45.0","22.0","80.0","1156.0","195.0"
"2010-12-28","2093.0","103.0","4749.0","5695.0","180.0","65.0","19.0","77.0","1343.0","265.0"
"2010-12-29","2555.0","153.0","6000.0","6094.0","196.0","66.0","21.0","81.0","1253.0","281.0"
"2010-12-30","2187.0","118.0","4623.0","5507.0","188.0","67.0","19.0","80.0","1205.0","284.0"
"2010-12-31","1796.0","76.0","3735.0","4852.0","158.0","49.0","31.0","62.0","963.0","202.0"
"2011-01-01","1444.0","85.0","3181.0","4315.0","111.0","64.0","17.0","47.0","815.0","161.0"
"2011-01-02","1855.0","97.0","4319.0","5497.0","200.0","67.0","22.0","75.0","1154.0","165.0"
"2011-01-03","2649.0","159.0","4920.0","6307.0","216.0","75.0","33.0","91.0","1384.0","262.0"
"2011-01-04","3326.0","141.0","5209.0","6652.0","318.0","89.0","48.0","122.0","1546.0","285.0"
"2011-01-05","3290.0","175.0","5655.0","6935.0","268.0","91.0","48.0","117.0","1491.0","340.0"
"2011-01-06","3909.0","174.0","5483.0","6826.0","298.0","90.0","56.0","119.0","1581.0","297.0"
"2011-01-07","3597.0","208.0","4863.0","6138.0","307.0","101.0","55.0","106.0","1500.0","321.0"
"2011-01-08","2353.0","177.0","3698.0","5020.0","250.0","67.0","35.0","71.0","1101.0","218.0"
"2011-01-09","2278.0","142.0","4135.0","5419.0","275.0","74.0","43.0","74.0","1274.0","221.0"
"2011-01-10","2989.0","225.0","5012.0","6334.0","327.0","136.0","42.0","125.0","1526.0","326.0"
"2011-01-11","2974.0","221.0","4733.0","6682.0","308.0","153.0","54.0","119.0","1502.0","399.0"
"2011-01-12","2535.0","223.0","4380.0","6478.0","355.0","124.0","43.0","121.0","1502.0","363.0"
"2011-01-13","2778.0","197.0","4501.0","6391.0","387.0","86.0","51.0","101.0","1503.0","339.0"
"2011-01-14","2636.0","219.0","3972.0","6067.0","347.0","96.0","38.0","87.0","1448.0","346.0"
"2011-01-15","2010.0","148.0","2960.0","4873.0","237.0","81.0","28.0","67.0","1136.0","212.0"
"2011-01-16","2116.0","146.0","3642.0","5787.0","251.0","82.0","35.0","129.0","1237.0","254.0"
"2011-01-17","3026.0","189.0","3967.0","6371.0","356.0","82.0","46.0","172.0","1690.0","361.0"
"2011-01-18","3405.0","236.0","4250.0","7202.0","357.0","124.0","51.0","184.0","1691.0","401.0"
"2011-01-19","3466.0","242.0","4330.0","6926.0","421.0","83.0","54.0","156.0","1764.0","439.0"
"2011-01-20","3488.0","223.0","4224.0","6781.0","349.0","124.0","44.0","163.0","1622.0","408.0"
"2011-01-21","2988.0","201.0","3595.0","5705.0","274.0","68.0","35.0","146.0","1527.0","379.0"
"2011-01-22","2224.0","165.0","3338.0","5341.0","218.0","81.0","28.0","102.0","1286.0","268.0"
"2011-01-23","2242.0","164.0","3659.0","6125.0","273.0","84.0","40.0","117.0","1305.0","202.0"
"2011-01-24","2961.0","243.0","4457.0","7004.0","328.0","89.0","46.0","153.0","1686.0","387.0"
"2011-01-25","2780.0","254.0","4009.0","6655.0","278.0","101.0","67.0","175.0","1662.0","352.0"
"2011-01-26","2840.0","245.0","4339.0","6673.0","369.0","125.0","47.0","165.0","1767.0","426.0"
"2011-01-27","2630.0","188.0","3639.0","5709.0","333.0","94.0","47.0","146.0","1641.0","352.0"
"2011-01-28","2552.0","207.0","3414.0","5105.0","304.0","95.0","30.0","139.0","1531.0","332.0"
"2011-01-29","1747.0","204.0","2889.0","4413.0","221.0","92.0","38.0","96.0","1103.0","206.0"
"2011-01-30","1950.0","194.0","3248.0","4967.0","202.0","97.0","24.0","115.0","1292.0","265.0"
"2011-01-31","2999.0","251.0","4193.0","6045.0","351.0","95.0","34.0","151.0","1744.0","317.0"
"2011-02-01","3268.0","302.0","4135.0","6050.0","325.0","103.0","41.0","131.0","1678.0","363.0"
"2011-02-02","3153.0","246.0","3858.0","5672.0","373.0","105.0","56.0","122.0","1653.0","348.0"
"2011-02-03","2823.0","254.0","3898.0","5469.0","327.0","109.0","52.0","162.0","1578.0","316.0"
"2011-02-04","2651.0","218.0","3384.0","4959.0","330.0","88.0","39.0","124.0","1496.0","291.0"
"2011-02-05","1956.0","211.0","2808.0","4191.0","187.0","80.0","32.0","97.0","1184.0","181.0"
"2011-02-06","2009.0","182.0","3059.0","4935.0","233.0","91.0","37.0","110.0","1409.0","193.0"
"2011-02-07","2507.0","231.0","3846.0","6030.0","378.0","118.0","45.0","165.0","1753.0","346.0"
"2011-02-08","2620.0","236.0","3930.0","5834.0","402.0","137.0","41.0","156.0","1703.0","357.0"
"2011-02-09","2646.0","224.0","3850.0","5838.0","380.0","128.0","47.0","123.0","1721.0","380.0"
"2011-02-10","2931.0","195.0","3730.0","5526.0","430.0","113.0","45.0","111.0","1652.0","336.0"
"2011-02-11","2611.0","195.0","3347.0","4915.0","301.0","88.0","42.0","107.0","1526.0","292.0"
"2011-02-12","2104.0","173.0","2921.0","4708.0","217.0","69.0","31.0","100.0","1251.0","222.0"
"2011-02-13","1922.0","159.0","3050.0","4779.0","245.0","89.0","27.0","113.0","1281.0","203.0"
"2011-02-14","3118.0","236.0","3882.0","5919.0","401.0","114.0","52.0","150.0","1677.0","364.0"
"2011-02-15","3452.0","238.0","4037.0","5792.0","390.0","112.0","60.0","146.0","1739.0","334.0"
"2011-02-16","3617.0","241.0","4687.0","6013.0","390.0","128.0","41.0","142.0","1698.0","379.0"
"2011-02-17","3395.0","199.0","4045.0","5600.0","339.0","106.0","36.0","135.0","1654.0","383.0"
"2011-02-18","2847.0","198.0","3274.0","4806.0","320.0","88.0","56.0","123.0","1446.0","345.0"
"2011-02-19","2095.0","160.0","2651.0","3954.0","223.0","65.0","31.0","71.0","1155.0","254.0"
"2011-02-20","2059.0","239.0","3006.0","4852.0","259.0","86.0","47.0","96.0","1205.0","224.0"
"2011-02-21","2636.0","219.0","3771.0","5857.0","324.0","101.0","39.0","148.0","1688.0","362.0"
"2011-02-22","2654.0","233.0","3910.0","5607.0","360.0","101.0","47.0","108.0","1699.0","358.0"
"2011-02-23","2906.0","294.0","3857.0","5388.0","403.0","106.0","40.0","131.0","1689.0","433.0"
