"date","Haemophilus","Haemophilus_influenzae","Gram-negative_bacteria","Facultative_anaerobic_organism","Epiglottitis","Cellulitis","Meningitis","Pathogenic_bacteria","Hib_vaccine","Osteomyelitis"
"2010-09-22","143.0","1120.0","2331.0","640.0","276.0","5449.0","8179.0","737.0","408.0","1800.0"
"2010-09-23","101.0","1041.0","2409.0","602.0","294.0","4930.0","7891.0","760.0","409.0","1861.0"
"2010-09-24","128.0","1014.0","1993.0","483.0","227.0","4861.0","7265.0","530.0","358.0","1644.0"
"2010-09-25","67.0","663.0","1384.0","330.0","218.0","3638.0","5410.0","395.0","216.0","1013.0"
"2010-09-26","92.0","777.0","1629.0","455.0","250.0","3898.0","5601.0","488.0","232.0","1097.0"
"2010-09-27","127.0","1136.0","2494.0","705.0","339.0","5464.0","7815.0","675.0","430.0","1804.0"
"2010-09-28","157.0","1176.0","2656.0","858.0","320.0","5729.0","8042.0","830.0","431.0","1740.0"
"2010-09-29","133.0","1288.0","2586.0","719.0","290.0","5563.0","7857.0","610.0","378.0","1898.0"
"2010-09-30","128.0","1065.0","2462.0","678.0","280.0","5262.0","7602.0","619.0","390.0","1713.0"
"2010-10-01","157.0","1018.0","1940.0","544.0","197.0","4944.0","6708.0","555.0","294.0","1492.0"
"2010-10-02","95.0","655.0","1290.0","417.0","209.0","3612.0","5601.0","416.0","207.0","1063.0"
"2010-10-03","86.0","740.0","1735.0","533.0","229.0","3749.0","5697.0","422.0","208.0","1309.0"
"2010-10-04","115.0","1210.0","2373.0","805.0","268.0","5441.0","7601.0","690.0","342.0","1755.0"
"2010-10-05","132.0","1193.0","2751.0","841.0","297.0","5268.0","7502.0","726.0","435.0","1788.0"
"2010-10-06","97.0","1114.0","2519.0","826.0","316.0","5141.0","7833.0","645.0","423.0","1982.0"
"2010-10-07","123.0","1158.0","2497.0","728.0","313.0","4965.0","7634.0","655.0","354.0","1928.0"
"2010-10-08","121.0","1000.0","1952.0","553.0","243.0","4342.0","7218.0","565.0","303.0","1493.0"
"2010-10-09","61.0","663.0","1361.0","387.0","191.0","3227.0","5467.0","414.0","219.0","1122.0"
"2010-10-10","86.0","777.0","1576.0","451.0","234.0","3416.0","5824.0","479.0","224.0","1192.0"
"2010-10-11","123.0","1240.0","2383.0","828.0","279.0","4928.0","7809.0","614.0","335.0","1791.0"
"2010-10-12","164.0","1241.0","2692.0","814.0","308.0","4866.0","8834.0","762.0","436.0","1996.0"
"2010-10-13","156.0","1275.0","2463.0","732.0","280.0","4557.0","8505.0","682.0","423.0","2101.0"
"2010-10-14","123.0","1144.0","2428.0","749.0","319.0","4626.0","8014.0","673.0","382.0","2018.0"
"2010-10-15","78.0","1040.0","1856.0","573.0","258.0","3952.0","7145.0","495.0","298.0","1783.0"
"2010-10-16","89.0","762.0","1262.0","398.0","167.0","3019.0","6131.0","411.0","182.0","1125.0"
"2010-10-17","115.0","875.0","1593.0","545.0","221.0","3532.0","6392.0","420.0","265.0","1383.0"
"2010-10-18","143.0","1220.0","2306.0","855.0","313.0","4579.0","7771.0","690.0","408.0","1959.0"
"2010-10-19","120.0","1286.0","2522.0","904.0","311.0","4683.0","7787.0","684.0","409.0","2008.0"
"2010-10-20","122.0","1171.0","2338.0","828.0","318.0","4301.0","8178.0","756.0","498.0","1965.0"
"2010-10-21","128.0","1270.0","2377.0","882.0","317.0","4220.0","9338.0","610.0","411.0","1862.0"
"2010-10-22","134.0","1069.0","1958.0","657.0","277.0","3886.0","7241.0","518.0","284.0","1550.0"
"2010-10-23","82.0","676.0","1292.0","357.0","238.0","2972.0","5509.0","419.0","229.0","1105.0"
"2010-10-24","93.0","745.0","1524.0","532.0","228.0","3208.0","5569.0","428.0","270.0","1197.0"
"2010-10-25","133.0","1209.0","2380.0","843.0","347.0","4631.0","7848.0","676.0","360.0","1880.0"
"2010-10-26","131.0","1366.0","2569.0","903.0","345.0","4628.0","8101.0","689.0","364.0","2077.0"
"2010-10-27","182.0","1334.0","2586.0","795.0","285.0","4487.0","7729.0","730.0","414.0","2021.0"
"2010-10-28","188.0","1360.0","2633.0","790.0","324.0","4231.0","7786.0","696.0","348.0","1945.0"
"2010-10-29","130.0","1049.0","1872.0","534.0","253.0","3618.0","6470.0","601.0","298.0","1667.0"
"2010-10-30","98.0","656.0","1327.0","356.0","196.0","2866.0","4913.0","381.0","206.0","1135.0"
"2010-10-31","111.0","829.0","1697.0","467.0","290.0","3046.0","5310.0","448.0","212.0","1283.0"
"2010-11-01","171.0","1403.0","2231.0","743.0","372.0","4343.0","7422.0","613.0","373.0","1805.0"
"2010-11-02","166.0","1321.0","2289.0","796.0","323.0","4302.0","7517.0","664.0","400.0","1908.0"
"2010-11-03","191.0","1330.0","2394.0","744.0","328.0","4162.0","7187.0","675.0","407.0","1834.0"
"2010-11-04","200.0","1172.0","2363.0","831.0","323.0","4237.0","7334.0","691.0","365.0","1855.0"
"2010-11-05","121.0","1050.0","1912.0","516.0","292.0","4065.0","6619.0","524.0","352.0","1658.0"
"2010-11-06","104.0","686.0","1286.0","334.0","233.0","3069.0","4979.0","387.0","245.0","1164.0"
"2010-11-07","103.0","767.0","1584.0","487.0","256.0","3131.0","5501.0","453.0","239.0","1129.0"
"2010-11-08","243.0","1307.0","2519.0","875.0","298.0","4270.0","7866.0","703.0","351.0","1814.0"
"2010-11-09","192.0","1295.0","2461.0","735.0","290.0","4472.0","7706.0","763.0","347.0","1844.0"
"2010-11-10","199.0","1232.0","2400.0","723.0","306.0","4244.0","7420.0","776.0","427.0","1897.0"
"2010-11-11","201.0","1285.0","2196.0","607.0","306.0","4247.0","7014.0","616.0","361.0","1921.0"
"2010-11-12","157.0","1060.0","1879.0","521.0","268.0","3851.0","6659.0","497.0","308.0","1529.0"
"2010-11-13","93.0","669.0","1266.0","315.0","220.0","2959.0","7226.0","474.0","246.0","1166.0"
"2010-11-14","99.0","778.0","1446.0","416.0","217.0","3163.0","5387.0","474.0","188.0","1248.0"
"2010-11-15","134.0","1234.0","2073.0","628.0","336.0","4047.0","7014.0","623.0","345.0","1720.0"
"2010-11-16","160.0","1166.0","2096.0","637.0","328.0","3668.0","7358.0","644.0","363.0","1753.0"
"2010-11-17","186.0","1233.0","2146.0","759.0","322.0","3734.0","7417.0","623.0","323.0","1771.0"
"2010-11-18","165.0","1276.0","2122.0","578.0","328.0","3622.0","7695.0","641.0","351.0","1817.0"
"2010-11-19","152.0","1141.0","1757.0","471.0","308.0","3293.0","6869.0","507.0","285.0","1518.0"
"2010-11-20","137.0","694.0","1309.0","396.0","242.0","2672.0","5466.0","408.0","197.0","1163.0"
"2010-11-21","124.0","764.0","1469.0","391.0","262.0","3003.0","5942.0","459.0","217.0","1384.0"
"2010-11-22","173.0","1176.0","1961.0","639.0","329.0","4225.0","8248.0","646.0","330.0","1715.0"
"2010-11-23","180.0","1146.0","2187.0","602.0","319.0","3830.0","7527.0","654.0","374.0","1949.0"
"2010-11-24","181.0","1082.0","2007.0","496.0","311.0","3622.0","7930.0","540.0","361.0","1719.0"
"2010-11-25","149.0","806.0","1587.0","361.0","276.0","3371.0","8284.0","502.0","245.0","1499.0"
"2010-11-26","137.0","800.0","1369.0","335.0","245.0","3303.0","7389.0","397.0","228.0","1222.0"
"2010-11-27","103.0","671.0","1162.0","334.0","235.0","2989.0","6867.0","377.0","193.0","1197.0"
"2010-11-28","97.0","788.0","1547.0","369.0","295.0","3229.0","7018.0","419.0","210.0","1374.0"
"2010-11-29","170.0","1241.0","2305.0","644.0","311.0","4274.0","8820.0","640.0","361.0","1933.0"
"2010-11-30","170.0","1342.0","2585.0","699.0","368.0","4495.0","8937.0","704.0","376.0","2004.0"
"2010-12-01","181.0","1318.0","2457.0","655.0","338.0","4223.0","8129.0","709.0","372.0","1859.0"
"2010-12-02","166.0","1276.0","2341.0","682.0","285.0","3433.0","8001.0","614.0","393.0","1775.0"
"2010-12-03","155.0","1086.0","1995.0","533.0","334.0","3047.0","7180.0","577.0","312.0","1839.0"
"2010-12-04","138.0","926.0","1391.0","436.0","267.0","2771.0","5701.0","730.0","216.0","1250.0"
"2010-12-05","122.0","975.0","1681.0","544.0","271.0","2909.0","6728.0","541.0","214.0","1320.0"
"2010-12-06","157.0","1371.0","2266.0","752.0","309.0","3889.0","8931.0","507.0","274.0","1835.0"
"2010-12-07","161.0","1427.0","2750.0","829.0","350.0","4225.0","8298.0","353.0","386.0","1962.0"
"2010-12-08","189.0","1428.0","2576.0","709.0","337.0","3896.0","8436.0","314.0","393.0","1939.0"
"2010-12-09","187.0","1358.0","2527.0","721.0","357.0","3626.0","8400.0","246.0","326.0","1851.0"
"2010-12-10","128.0","1665.0","2248.0","546.0","338.0","3539.0","41345.0","200.0","293.0","2154.0"
"2010-12-11","130.0","944.0","1431.0","391.0","300.0","2877.0","14746.0","195.0","217.0","1458.0"
"2010-12-12","146.0","994.0","1769.0","442.0","318.0","2978.0","6512.0","195.0","235.0","1412.0"
"2010-12-13","184.0","1337.0","2090.0","599.0","318.0","3846.0","8103.0","213.0","326.0","1856.0"
"2010-12-14","195.0","1325.0","2127.0","537.0","368.0","3906.0","8277.0","267.0","354.0","1958.0"
"2010-12-15","177.0","1310.0","2257.0","540.0","324.0","3516.0","7967.0","213.0","317.0","1702.0"
"2010-12-16","166.0","1281.0","1838.0","528.0","287.0","3464.0","7480.0","191.0","333.0","1608.0"
"2010-12-17","118.0","919.0","1345.0","366.0","290.0","3472.0","6317.0","169.0","236.0","1435.0"
"2010-12-18","87.0","635.0","925.0","208.0","196.0","2789.0","5001.0","128.0","174.0","1022.0"
"2010-12-19","107.0","687.0","934.0","250.0","217.0","3372.0","5197.0","168.0","168.0","878.0"
"2010-12-20","126.0","942.0","1386.0","312.0","272.0","4394.0","6522.0","169.0","301.0","1466.0"
"2010-12-21","115.0","951.0","1269.0","299.0","275.0","4354.0","6730.0","159.0","264.0","1403.0"
"2010-12-22","128.0","766.0","1165.0","251.0","250.0","4231.0","6257.0","175.0","245.0","1273.0"
"2010-12-23","96.0","859.0","994.0","182.0","249.0","3887.0","5670.0","183.0","192.0","1090.0"
"2010-12-24","82.0","540.0","686.0","154.0","168.0","2992.0","4426.0","117.0","156.0","818.0"
"2010-12-25","65.0","405.0","537.0","100.0","150.0","2397.0","3550.0","75.0","105.0","590.0"
"2010-12-26","43.0","508.0","673.0","114.0","207.0","3149.0","4330.0","107.0","135.0","746.0"
"2010-12-27","82.0","740.0","934.0","179.0","265.0","3764.0","5351.0","119.0","182.0","1110.0"
"2010-12-28","95.0","802.0","982.0","231.0","244.0","4124.0","5719.0","103.0","244.0","1209.0"
"2010-12-29","119.0","896.0","1041.0","242.0","294.0","4375.0","6358.0","153.0","264.0","1222.0"
"2010-12-30","83.0","765.0","1008.0","192.0","279.0","4157.0","5835.0","118.0","219.0","1209.0"
"2010-12-31","65.0","681.0","800.0","153.0","222.0","3544.0","5030.0","76.0","129.0","1076.0"
"2011-01-01","60.0","507.0","699.0","144.0","180.0","3500.0","4448.0","85.0","117.0","809.0"
"2011-01-02","70.0","695.0","875.0","218.0","214.0","3702.0","5655.0","97.0","176.0","986.0"
"2011-01-03","95.0","926.0","1352.0","311.0","257.0","4506.0","6666.0","159.0","249.0","1398.0"
"2011-01-04","142.0","1048.0","1384.0","409.0","291.0","4876.0","7270.0","141.0","346.0","1496.0"
"2011-01-05","126.0","1078.0","1617.0","402.0","317.0","5101.0","7570.0","175.0","391.0","1586.0"
"2011-01-06","127.0","1191.0","1932.0","385.0","341.0","5162.0","8304.0","174.0","434.0","1726.0"
"2011-01-07","113.0","1087.0","1623.0","310.0","309.0","4786.0","10795.0","208.0","354.0","1599.0"
"2011-01-08","84.0","778.0","1062.0","221.0","249.0","3730.0","12031.0","177.0","245.0","1239.0"
"2011-01-09","112.0","878.0","1318.0","292.0","294.0","4167.0","6200.0","142.0","270.0","1255.0"
"2011-01-10","122.0","1258.0","1726.0","443.0","353.0","4974.0","7722.0","225.0","428.0","1695.0"
"2011-01-11","154.0","1342.0","1953.0","421.0","318.0","5015.0","8469.0","221.0","416.0","1747.0"
"2011-01-12","158.0","1280.0","1936.0","456.0","328.0","4980.0","8452.0","223.0","349.0","1785.0"
"2011-01-13","148.0","1265.0","1957.0","488.0","327.0","4901.0","7840.0","197.0","381.0","1681.0"
"2011-01-14","139.0","1209.0","1759.0","415.0","333.0","4667.0","8200.0","219.0","354.0","1685.0"
"2011-01-15","85.0","867.0","1214.0","311.0","280.0","3668.0","6012.0","148.0","181.0","1193.0"
"2011-01-16","101.0","960.0","1543.0","420.0","271.0","3691.0","6729.0","146.0","217.0","1333.0"
"2011-01-17","144.0","1221.0","1937.0","474.0","340.0","4504.0","7551.0","189.0","351.0","1598.0"
"2011-01-18","170.0","1322.0","2420.0","509.0","364.0","4972.0","8557.0","236.0","461.0","1839.0"
"2011-01-19","162.0","1487.0","2306.0","546.0","346.0","4716.0","8393.0","242.0","421.0","2006.0"
"2011-01-20","161.0","1296.0","2265.0","524.0","353.0","4644.0","10244.0","223.0","373.0","1901.0"
"2011-01-21","148.0","1207.0","1846.0","458.0","304.0","4135.0","7884.0","201.0","340.0","1617.0"
"2011-01-22","126.0","854.0","1441.0","349.0","250.0","3260.0","6805.0","165.0","240.0","1189.0"
"2011-01-23","103.0","923.0","1631.0","392.0","326.0","3569.0","7313.0","164.0","271.0","1294.0"
"2011-01-24","146.0","1320.0","2294.0","553.0","360.0","4531.0","8971.0","243.0","413.0","1772.0"
"2011-01-25","151.0","1264.0","2251.0","531.0","343.0","4199.0","9553.0","254.0","445.0","1768.0"
"2011-01-26","161.0","1243.0","2308.0","642.0","364.0","4202.0","8592.0","245.0","378.0","1898.0"
"2011-01-27","158.0","1127.0","1991.0","547.0","297.0","3664.0","7642.0","188.0","353.0","1702.0"
"2011-01-28","150.0","1015.0","1717.0","414.0","269.0","3477.0","7187.0","207.0","336.0","1617.0"
"2011-01-29","121.0","695.0","1263.0","289.0","269.0","2870.0","5549.0","204.0","222.0","1143.0"
"2011-01-30","125.0","832.0","1448.0","396.0","277.0","3042.0","6317.0","194.0","247.0","1283.0"
"2011-01-31","197.0","1226.0","2278.0","508.0","378.0","3876.0","8362.0","251.0","375.0","1705.0"
"2011-02-01","233.0","1185.0","2277.0","617.0","349.0","3909.0","8385.0","302.0","384.0","1693.0"
"2011-02-02","217.0","1143.0","2199.0","495.0","338.0","3214.0","7426.0","246.0","383.0","1661.0"
"2011-02-03","229.0","1110.0","2246.0","529.0","357.0","3198.0","7365.0","254.0","357.0","1789.0"
"2011-02-04","152.0","932.0","2028.0","459.0","307.0","3014.0","6573.0","218.0","309.0","1491.0"
"2011-02-05","107.0","609.0","1304.0","330.0","262.0","2224.0","5075.0","211.0","206.0","1076.0"
"2011-02-06","106.0","714.0","1539.0","435.0","284.0","2695.0","5577.0","182.0","215.0","1173.0"
"2011-02-07","221.0","1150.0","2387.0","610.0","340.0","3380.0","7502.0","231.0","409.0","1629.0"
"2011-02-08","169.0","1109.0","2392.0","700.0","319.0","3505.0","7493.0","236.0","356.0","1665.0"
"2011-02-09","189.0","1170.0","2304.0","645.0","371.0","3563.0","7520.0","224.0","397.0","1514.0"
"2011-02-10","180.0","1324.0","2317.0","623.0","353.0","3541.0","7601.0","195.0","383.0","1433.0"
"2011-02-11","160.0","1056.0","1849.0","537.0","295.0","3256.0","7245.0","195.0","260.0","1370.0"
"2011-02-12","99.0","691.0","1233.0","431.0","213.0","2764.0","6549.0","173.0","219.0","996.0"
"2011-02-13","98.0","779.0","1541.0","456.0","249.0","2824.0","6529.0","159.0","212.0","1056.0"
"2011-02-14","165.0","1161.0","2277.0","710.0","353.0","3842.0","7951.0","236.0","380.0","1461.0"
"2011-02-15","193.0","1144.0","2371.0","779.0","329.0","3756.0","8031.0","238.0","332.0","1557.0"
"2011-02-16","196.0","1237.0","2514.0","719.0","370.0","3735.0","8653.0","241.0","397.0","1539.0"
"2011-02-17","177.0","1080.0","2260.0","691.0","439.0","3634.0","8887.0","199.0","373.0","1407.0"
"2011-02-18","154.0","1004.0","1675.0","535.0","296.0","3084.0","7616.0","198.0","307.0","1380.0"
"2011-02-19","108.0","728.0","1226.0","331.0","235.0","2663.0","5668.0","160.0","206.0","1012.0"
"2011-02-20","134.0","827.0","1431.0","420.0","279.0","2606.0","5572.0","239.0","233.0","1120.0"
"2011-02-21","200.0","1246.0","2000.0","670.0","362.0","3671.0","7115.0","219.0","378.0","1462.0"
"2011-02-22","182.0","1188.0","2213.0","728.0","355.0","3699.0","7134.0","233.0","388.0","1507.0"
"2011-02-23","203.0","1130.0","2142.0","709.0","345.0","3518.0","6993.0","294.0","398.0","1583.0"
"2011-02-24","207.0","1197.0","2259.0","650.0","360.0","3635.0","6988.0","255.0","371.0","1478.0"
"2011-02-25","201.0","965.0","1791.0","472.0","269.0","3167.0","6244.0","212.0","297.0","1294.0"
"2011-02-26","118.0","629.0","1215.0","355.0","249.0","2687.0","5106.0","156.0","234.0","930.0"
"2011-02-27","126.0","818.0","1546.0","501.0","295.0","2909.0","5584.0","184.0","228.0","1168.0"
"2011-02-28","204.0","1293.0","2382.0","797.0","344.0","3950.0","6911.0","240.0","373.0","1575.0"
"2011-03-01","198.0","1307.0","2340.0","845.0","326.0","3616.0","6692.0","224.0","399.0","1671.0"
"2011-03-02","192.0","1290.0","2466.0","931.0","308.0","3722.0","8086.0","241.0","410.0","1573.0"
"2011-03-03","177.0","1169.0","2318.0","773.0","269.0","4082.0","6211.0","163.0","369.0","1528.0"
"2011-03-04","154.0","942.0","1764.0","578.0","225.0","3393.0","5661.0","177.0","313.0","1390.0"
"2011-03-05","132.0","741.0","1298.0","355.0","221.0","2830.0","4336.0","174.0","276.0","1146.0"
"2011-03-06","131.0","823.0","1648.0","498.0","250.0","7861.0","4938.0","135.0","260.0","1230.0"
"2011-03-07","207.0","1294.0","2108.0","739.0","323.0","6563.0","6679.0","253.0","463.0","1618.0"
"2011-03-08","184.0","1258.0","2124.0","715.0","305.0","4186.0","6561.0","208.0","441.0","1560.0"
"2011-03-09","226.0","1322.0","2357.0","676.0","277.0","4148.0","6577.0","193.0","450.0","1491.0"
"2011-03-10","191.0","1276.0","2311.0","727.0","254.0","4274.0","6635.0","167.0","424.0","1590.0"
"2011-03-11","161.0","1026.0","1656.0","489.0","224.0","3631.0","5275.0","142.0","330.0","1167.0"
"2011-03-12","77.0","665.0","1073.0","370.0","243.0","2968.0","4207.0","143.0","243.0","934.0"
"2011-03-13","111.0","738.0","1390.0","450.0","268.0","3293.0","5205.0","121.0","230.0","1084.0"
"2011-03-14","179.0","1165.0","1843.0","610.0","294.0","4180.0","6134.0","172.0","326.0","1397.0"
"2011-03-15","187.0","1140.0","2092.0","659.0","308.0","3674.0","6359.0","169.0","386.0","1555.0"
"2011-03-16","161.0","1078.0","2032.0","668.0","257.0","3482.0","6605.0","155.0","353.0","1460.0"
"2011-03-17","191.0","1053.0","1997.0","609.0","258.0","3214.0","6153.0","156.0","324.0","1453.0"
"2011-03-18","137.0","921.0","1441.0","375.0","232.0","3103.0","5163.0","162.0","283.0","1271.0"
"2011-03-19","85.0","670.0","1080.0","311.0","236.0","2728.0","4327.0","86.0","251.0","1011.0"
"2011-03-20","105.0","762.0","1305.0","395.0","222.0","2585.0","4230.0","116.0","220.0","954.0"
"2011-03-21","198.0","1134.0","1992.0","606.0","276.0","3597.0","6158.0","167.0","395.0","1409.0"
"2011-03-22","193.0","1134.0","2056.0","614.0","306.0","3699.0","5866.0","136.0","392.0","1523.0"
"2011-03-23","193.0","1203.0","2167.0","679.0","321.0","3921.0","6436.0","171.0","431.0","1555.0"
"2011-03-24","166.0","1149.0","2070.0","633.0","268.0","3653.0","6186.0","148.0","397.0","1502.0"
"2011-03-25","155.0","999.0","1616.0","440.0","219.0","3261.0","5358.0","116.0","350.0","1215.0"
"2011-03-26","97.0","717.0","1132.0","318.0","201.0","2665.0","4226.0","90.0","222.0","944.0"
"2011-03-27","118.0","818.0","1288.0","455.0","237.0","2991.0","4554.0","157.0","257.0","984.0"
"2011-03-28","211.0","1187.0","2211.0","671.0","333.0","4609.0","6457.0","156.0","393.0","1581.0"
"2011-03-29","221.0","1215.0","2294.0","720.0","309.0","4381.0","6518.0","153.0","434.0","1428.0"
"2011-03-30","180.0","1158.0","2276.0","677.0","268.0","4434.0","6373.0","135.0","386.0","1579.0"
"2011-03-31","189.0","1175.0","2265.0","616.0","288.0","4279.0","6202.0","163.0","338.0","1528.0"
"2011-04-01","170.0","905.0","1562.0","406.0","237.0","3779.0","5094.0","94.0","278.0","1199.0"
"2011-04-02","100.0","634.0","1113.0","326.0","211.0","3142.0","4870.0","87.0","191.0","946.0"
"2011-04-03","111.0","783.0","1316.0","440.0","259.0","3483.0","4863.0","105.0","244.0","1075.0"
"2011-04-04","193.0","1266.0","2094.0","559.0","316.0","4496.0","6373.0","160.0","396.0","1566.0"
"2011-04-05","201.0","1293.0","2213.0","643.0","336.0","4607.0","6347.0","176.0","395.0","1568.0"
"2011-04-06","181.0","1168.0","2134.0","679.0","288.0","4201.0","6658.0","169.0","395.0","1449.0"
"2011-04-07","153.0","1078.0","2534.0","614.0","278.0","4264.0","7071.0","121.0","353.0","1421.0"
