"date","Hepatitis","Hepatitis_A#Virology","Jaundice","Hepatitis_B","Hepatitis_C","Hepatitis_A_vaccine","Viral_hepatitis","World_Hepatitis_Day","Picornavirales","Hepatitis_A"
"2014-06-13","1825.0","1510.0","2378.0","3129.0","4041.0","181.0","394.0","50.0","13.0","1510.0"
"2014-06-14","1485.0","1059.0","2043.0","2292.0","2859.0","143.0","268.0","28.0","14.0","1059.0"
"2014-06-15","1634.0","1104.0","2095.0","2248.0","2983.0","151.0","264.0","31.0","12.0","1104.0"
"2014-06-16","2128.0","1730.0","2596.0","3490.0","4210.0","319.0","367.0","59.0","22.0","1730.0"
"2014-06-17","2268.0","1764.0","2709.0","3649.0","4426.0","315.0","427.0","63.0","21.0","1764.0"
"2014-06-18","2281.0","1773.0","2729.0","3772.0","5294.0","223.0","412.0","55.0","19.0","1773.0"
"2014-06-19","2206.0","1751.0","2612.0","3711.0","4373.0","229.0","442.0","50.0","18.0","1751.0"
"2014-06-20","2150.0","1531.0","2241.0","3166.0","4071.0","202.0","421.0","45.0","22.0","1531.0"
"2014-06-21","1524.0","1084.0","1902.0","2107.0","2458.0","103.0","298.0","34.0","8.0","1084.0"
"2014-06-22","1564.0","973.0","1893.0","1992.0","2205.0","120.0","266.0","35.0","8.0","973.0"
"2014-06-23","2079.0","1680.0","2519.0","3193.0","3423.0","185.0","370.0","55.0","15.0","1680.0"
"2014-06-24","2200.0","1668.0","2513.0","3512.0","3433.0","228.0","361.0","60.0","11.0","1668.0"
"2014-06-25","2332.0","2102.0","2560.0","3697.0","3684.0","221.0","460.0","62.0","18.0","2102.0"
"2014-06-26","2194.0","1888.0","2551.0","3361.0","3270.0","196.0","339.0","85.0","19.0","1888.0"
"2014-06-27","1996.0","1680.0","2088.0","2978.0","3244.0","146.0","353.0","60.0","15.0","1680.0"
"2014-06-28","1436.0","1503.0","1749.0","2076.0","2383.0","117.0","257.0","72.0","10.0","1503.0"
"2014-06-29","1454.0","1336.0","2304.0","2081.0","2484.0","154.0","254.0","42.0","11.0","1336.0"
"2014-06-30","2072.0","2137.0","2794.0","3329.0","4051.0","197.0","328.0","105.0","15.0","2137.0"
"2014-07-01","1996.0","1961.0","2482.0","3202.0","3436.0","183.0","318.0","65.0","11.0","1961.0"
"2014-07-02","2086.0","1871.0","2259.0","3289.0","3283.0","191.0","329.0","87.0","18.0","1871.0"
"2014-07-03","1991.0","1720.0","2277.0","3258.0","3138.0","196.0","360.0","113.0","13.0","1720.0"
"2014-07-04","1673.0","1374.0","1961.0","2557.0","2490.0","158.0","269.0","87.0","13.0","1374.0"
"2014-07-05","1422.0","1018.0","1681.0","1796.0","1958.0","115.0","230.0","63.0","4.0","1018.0"
"2014-07-06","1399.0","1032.0","1820.0","1913.0","2075.0","116.0","244.0","47.0","19.0","1032.0"
"2014-07-07","2025.0","1890.0","2489.0","3466.0","4092.0","211.0","321.0","83.0","9.0","1890.0"
"2014-07-08","2145.0","1836.0","2558.0","3258.0","4070.0","182.0","373.0","89.0","17.0","1836.0"
"2014-07-09","2018.0","1828.0","2323.0","3028.0","3799.0","196.0","378.0","76.0","15.0","1828.0"
"2014-07-10","2070.0","1806.0","2231.0","3013.0","3645.0","200.0","381.0","99.0","6.0","1806.0"
"2014-07-11","1844.0","1640.0","2165.0","2770.0","3283.0","170.0","362.0","74.0","15.0","1640.0"
"2014-07-12","1536.0","1190.0","1830.0","2082.0","2288.0","133.0","224.0","52.0","10.0","1190.0"
"2014-07-13","1570.0","1088.0","1815.0","1892.0","2181.0","86.0","262.0","55.0","11.0","1088.0"
"2014-07-14","2243.0","1790.0","2468.0","2913.0","3493.0","185.0","374.0","96.0","17.0","1790.0"
"2014-07-15","2138.0","1931.0","2579.0","3022.0","3857.0","218.0","407.0","115.0","18.0","1931.0"
"2014-07-16","2036.0","1803.0","2447.0","2887.0","3855.0","170.0","367.0","100.0","12.0","1803.0"
"2014-07-17","2282.0","1788.0","2413.0","3231.0","3992.0","198.0","369.0","111.0","19.0","1788.0"
"2014-07-18","2118.0","1624.0","2036.0","2735.0","3475.0","165.0","300.0","102.0","11.0","1624.0"
"2014-07-19","1473.0","1227.0","1858.0","2175.0","2321.0","141.0","267.0","91.0","12.0","1227.0"
"2014-07-20","1616.0","1665.0","1952.0","1997.0","2502.0","98.0","252.0","79.0","6.0","1665.0"
"2014-07-21","2314.0","1848.0","2587.0","3472.0","4647.0","214.0","369.0","141.0","7.0","1848.0"
"2014-07-22","2535.0","2070.0","2680.0","3844.0","4317.0","190.0","407.0","218.0","29.0","2070.0"
"2014-07-23","2339.0","1915.0","2381.0","3511.0","4057.0","176.0","377.0","249.0","30.0","1915.0"
"2014-07-24","2289.0","1820.0","2313.0","3247.0","4244.0","180.0","388.0","243.0","19.0","1820.0"
"2014-07-25","2530.0","1706.0","2090.0","3113.0","4679.0","162.0","372.0","264.0","21.0","1706.0"
"2014-07-26","1865.0","1136.0","1707.0","2151.0","2999.0","112.0","250.0","206.0","10.0","1136.0"
"2014-07-27","2038.0","1189.0","1872.0","2219.0","2694.0","85.0","283.0","408.0","11.0","1189.0"
"2014-07-28","4685.0","2297.0","2799.0","4798.0","5242.0","214.0","721.0","2956.0","18.0","2297.0"
"2014-07-29","3155.0","1799.0","2757.0","4103.0","4266.0","227.0","618.0","375.0","17.0","1799.0"
"2014-07-30","2607.0","1632.0","2772.0","3502.0","4098.0","220.0","641.0","189.0","14.0","1632.0"
"2014-07-31","2334.0","1649.0","2658.0","3312.0","3726.0","233.0","604.0","94.0","20.0","1649.0"
"2014-08-01","2073.0","1530.0","2533.0","2930.0","3410.0","147.0","522.0","66.0","6.0","1530.0"
"2014-08-02","1627.0","1040.0","1795.0","2149.0","2407.0","123.0","252.0","64.0","8.0","1040.0"
"2014-08-03","1602.0","995.0","1690.0","2029.0","2513.0","110.0","242.0","58.0","17.0","995.0"
"2014-08-04","2336.0","1658.0","2449.0","3169.0","4033.0","162.0","412.0","70.0","24.0","1658.0"
"2014-08-05","2376.0","1777.0","2484.0","3322.0","3987.0","232.0","410.0","81.0","23.0","1777.0"
"2014-08-06","2241.0","1599.0","2437.0","3267.0","3643.0","206.0","421.0","56.0","14.0","1599.0"
"2014-08-07","2298.0","1560.0","2378.0","3069.0","3598.0","193.0","386.0","54.0","20.0","1560.0"
"2014-08-08","2044.0","1488.0","2107.0","2846.0","3289.0","176.0","342.0","51.0","16.0","1488.0"
"2014-08-09","1659.0","991.0","1731.0","2104.0","2407.0","108.0","282.0","42.0","15.0","991.0"
"2014-08-10","1685.0","973.0","1852.0","2087.0","2503.0","109.0","275.0","46.0","15.0","973.0"
"2014-08-11","2146.0","1560.0","2410.0","3105.0","3712.0","202.0","379.0","29.0","9.0","1560.0"
"2014-08-12","2371.0","1671.0","2549.0","3152.0","3787.0","217.0","395.0","93.0","11.0","1671.0"
"2014-08-13","2141.0","1651.0","2623.0","3185.0","3721.0","196.0","389.0","42.0","21.0","1651.0"
"2014-08-14","2056.0","1536.0","2628.0","3231.0","3497.0","186.0","419.0","49.0","15.0","1536.0"
"2014-08-15","1915.0","1391.0","2189.0","2771.0","3464.0","163.0","399.0","41.0","19.0","1391.0"
"2014-08-16","1516.0","991.0","1850.0","1871.0","2354.0","109.0","237.0","48.0","11.0","991.0"
"2014-08-17","1557.0","986.0","2061.0","1826.0","2342.0","104.0","261.0","34.0","9.0","986.0"
"2014-08-18","2256.0","1579.0","2472.0","2933.0","3486.0","211.0","366.0","31.0","10.0","1579.0"
"2014-08-19","2237.0","1678.0","2702.0","3019.0","3643.0","200.0","420.0","57.0","15.0","1678.0"
"2014-08-20","2075.0","1641.0","2643.0","3140.0","3752.0","170.0","388.0","53.0","13.0","1641.0"
"2014-08-21","2258.0","1795.0","2763.0","3072.0","3746.0","207.0","487.0","31.0","20.0","1795.0"
"2014-08-22","2025.0","1938.0","2666.0","2817.0","3300.0","190.0","461.0","66.0","20.0","1938.0"
"2014-08-23","1470.0","1083.0","1756.0","1971.0","2420.0","126.0","272.0","42.0","8.0","1083.0"
"2014-08-24","1563.0","1093.0","1996.0","1966.0","2355.0","134.0","255.0","25.0","9.0","1093.0"
"2014-08-25","2177.0","1590.0","2720.0","2894.0","3536.0","162.0","328.0","33.0","18.0","1590.0"
"2014-08-26","2056.0","1551.0","2708.0","2894.0","3390.0","168.0","370.0","43.0","15.0","1551.0"
"2014-08-27","2041.0","1411.0","2292.0","2675.0","3076.0","173.0","360.0","66.0","22.0","1411.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","1810.0","1377.0","2460.0","2595.0","3117.0","129.0","301.0","37.0","14.0","1377.0"
"2014-08-30","1503.0","1031.0","1905.0","1951.0","2355.0","98.0","229.0","62.0","12.0","1031.0"
"2014-08-31","1493.0","915.0","2121.0","1796.0","2373.0","81.0","255.0","46.0","32.0","915.0"
"2014-09-01","2070.0","1335.0","2598.0","2860.0","2910.0","96.0","383.0","48.0","24.0","1335.0"
"2014-09-02","2253.0","1679.0","2615.0","3114.0","3431.0","178.0","380.0","34.0","23.0","1679.0"
"2014-09-03","2274.0","1672.0","3228.0","3273.0","3677.0","228.0","414.0","26.0","24.0","1672.0"
"2014-09-04","2184.0","1579.0","3623.0","2940.0","3480.0","171.0","459.0","28.0","24.0","1579.0"
"2014-09-05","1952.0","1512.0","2556.0","2703.0","3202.0","151.0","369.0","52.0","15.0","1512.0"
"2014-09-06","1391.0","1003.0","2096.0","1872.0","2244.0","89.0","290.0","42.0","13.0","1003.0"
"2014-09-07","1528.0","1028.0","2179.0","1976.0","2375.0","110.0","296.0","36.0","13.0","1028.0"
"2014-09-08","2327.0","1924.0","2960.0","2844.0","3301.0","195.0","516.0","41.0","32.0","1924.0"
"2014-09-09","2322.0","2206.0","2969.0","3205.0","3650.0","250.0","586.0","64.0","27.0","2206.0"
"2014-09-10","2368.0","1759.0","3116.0","3039.0","3595.0","257.0","559.0","30.0","22.0","1759.0"
"2014-09-11","2506.0","1783.0","3014.0","3163.0","3236.0","237.0","552.0","61.0","20.0","1783.0"
"2014-09-12","2078.0","1486.0","2928.0","4961.0","2826.0","167.0","485.0","30.0","23.0","1486.0"
"2014-09-13","1644.0","958.0","2109.0","1804.0","2087.0","127.0","369.0","38.0","23.0","958.0"
"2014-09-14","1726.0","1022.0","2364.0","1956.0","2128.0","135.0","385.0","23.0","26.0","1022.0"
"2014-09-15","2365.0","1631.0","2930.0","2954.0","3508.0","217.0","559.0","53.0","22.0","1631.0"
"2014-09-16","3553.0","1748.0","3049.0","3413.0","4129.0","223.0","630.0","40.0","27.0","1748.0"
"2014-09-17","2438.0","1699.0","3078.0","3227.0","4222.0","308.0","641.0","33.0","27.0","1699.0"
"2014-09-18","2449.0","1691.0","2923.0","3366.0","3671.0","222.0","598.0","38.0","17.0","1691.0"
"2014-09-19","2148.0","1484.0","2560.0","2787.0","2935.0","164.0","494.0","31.0","15.0","1484.0"
"2014-09-20","1543.0","1927.0","1972.0","2916.0","2045.0","123.0","381.0","32.0","16.0","1927.0"
"2014-09-21","1570.0","1030.0","2257.0","2043.0","2021.0","94.0","360.0","30.0","29.0","1030.0"
"2014-09-22","2329.0","1695.0","3072.0","3017.0","3451.0","159.0","443.0","56.0","26.0","1695.0"
"2014-09-23","2518.0","1728.0","3023.0","3233.0","4397.0","206.0","454.0","40.0","23.0","1728.0"
"2014-09-24","2477.0","1848.0","2838.0","3258.0","4518.0","203.0","524.0","36.0","19.0","1848.0"
"2014-09-25","2396.0","1704.0","3017.0","3204.0","4267.0","180.0","486.0","29.0","23.0","1704.0"
"2014-09-26","2148.0","1437.0","2390.0","2658.0","3618.0","154.0","346.0","25.0","26.0","1437.0"
"2014-09-27","1589.0","1001.0","1939.0","1928.0","2727.0","92.0","291.0","37.0","14.0","1001.0"
"2014-09-28","1789.0","1061.0","2211.0","2011.0","3043.0","100.0","285.0","21.0","20.0","1061.0"
"2014-09-29","2685.0","1688.0","2971.0","3227.0","7321.0","163.0","463.0","48.0","35.0","1688.0"
"2014-09-30","2496.0","1611.0","6383.0","3154.0","3997.0","181.0","447.0","40.0","27.0","1611.0"
"2014-10-01","2553.0","1773.0","5379.0","3170.0","4411.0","170.0","453.0","39.0","33.0","1773.0"
"2014-10-02","2438.0","2409.0","5948.0","4354.0","7556.0","185.0","403.0","24.0","29.0","2409.0"
"2014-10-03","2110.0","1481.0","2224.0","2667.0","3612.0","160.0","344.0","32.0","23.0","1481.0"
"2014-10-04","1591.0","1003.0","1946.0","1931.0","2830.0","84.0","267.0","35.0","20.0","1003.0"
"2014-10-05","1644.0","1056.0","2021.0","1898.0","2745.0","94.0","289.0","28.0","32.0","1056.0"
"2014-10-06","2250.0","1681.0","2764.0","2951.0","3594.0","188.0","449.0","27.0","51.0","1681.0"
"2014-10-07","2544.0","1755.0","2813.0","3221.0","3896.0","195.0","485.0","30.0","26.0","1755.0"
"2014-10-08","2627.0","1854.0","3098.0","4572.0","4312.0","215.0","581.0","29.0","36.0","1854.0"
"2014-10-09","2272.0","2158.0","2867.0","3334.0","4002.0","231.0","477.0","36.0","30.0","2158.0"
"2014-10-10","2178.0","1595.0","2505.0","2989.0","3783.0","220.0","430.0","29.0","29.0","1595.0"
"2014-10-11","1945.0","1255.0","1958.0","2444.0","4274.0","106.0","356.0","29.0","15.0","1255.0"
"2014-10-12","1729.0","1108.0","2208.0","2159.0","2990.0","90.0","329.0","21.0","23.0","1108.0"
"2014-10-13","2416.0","1744.0","3083.0","3170.0","3883.0","172.0","641.0","23.0","24.0","1744.0"
"2014-10-14","2770.0","1910.0","3344.0","3518.0","4498.0","200.0","726.0","27.0","24.0","1910.0"
"2014-10-15","2699.0","2022.0","3417.0","3487.0","7329.0","170.0","778.0","31.0","26.0","2022.0"
"2014-10-16","2206.0","1621.0","2707.0","2921.0","6302.0","182.0","576.0","43.0","15.0","1621.0"
"2014-10-17","1826.0","1296.0","2212.0","2463.0","2961.0","159.0","411.0","31.0","26.0","1296.0"
"2014-10-18","1409.0","1023.0","1706.0","1580.0","2175.0","95.0","273.0","27.0","12.0","1023.0"
"2014-10-19","1567.0","944.0","1728.0","1640.0","2069.0","81.0","268.0","18.0","19.0","944.0"
"2014-10-20","2452.0","1381.0","2600.0","2656.0","3434.0","159.0","547.0","27.0","19.0","1381.0"
"2014-10-21","2115.0","1508.0","2802.0","2612.0","3522.0","233.0","567.0","31.0","44.0","1508.0"
"2014-10-22","1945.0","1367.0","2569.0","2570.0","3217.0","161.0","370.0","19.0","22.0","1367.0"
"2014-10-23","1901.0","1341.0","2304.0","2500.0","3226.0","144.0","354.0","31.0","28.0","1341.0"
"2014-10-24","1759.0","1171.0","2324.0","2229.0","2840.0","136.0","462.0","30.0","13.0","1171.0"
"2014-10-25","1322.0","766.0","1844.0","1499.0","1715.0","61.0","355.0","21.0","16.0","766.0"
"2014-10-26","1617.0","818.0","1863.0","1630.0","1706.0","70.0","335.0","23.0","10.0","818.0"
"2014-10-27","1940.0","1446.0","2636.0","2534.0","2724.0","146.0","557.0","24.0","18.0","1446.0"
"2014-10-28","2401.0","1491.0","2615.0","2755.0","3062.0","177.0","537.0","31.0","31.0","1491.0"
"2014-10-29","2793.0","1476.0","2499.0","2609.0","2935.0","153.0","401.0","39.0","29.0","1476.0"
"2014-10-30","1938.0","1381.0","6800.0","2519.0","2880.0","151.0","364.0","22.0","33.0","1381.0"
"2014-10-31","1625.0","1270.0","2029.0","2162.0","2594.0","128.0","307.0","23.0","31.0","1270.0"
"2014-11-01","1324.0","836.0","1610.0","1483.0","1767.0","100.0","193.0","12.0","16.0","836.0"
"2014-11-02","1411.0","793.0","2000.0","1570.0","1695.0","85.0","292.0","18.0","20.0","793.0"
"2014-11-03","2392.0","1425.0","2553.0","2571.0","2906.0","144.0","411.0","42.0","21.0","1425.0"
"2014-11-04","2388.0","1435.0","2651.0","2660.0","3077.0","190.0","480.0","30.0","30.0","1435.0"
"2014-11-05","2193.0","1556.0","2697.0","2691.0","3073.0","178.0","420.0","30.0","24.0","1556.0"
"2014-11-06","2100.0","1438.0","2583.0","2712.0","3403.0","154.0","421.0","31.0","26.0","1438.0"
"2014-11-07","1928.0","1424.0","2244.0","2288.0","2985.0","134.0","357.0","20.0","17.0","1424.0"
"2014-11-08","1416.0","869.0","1865.0","1581.0","2111.0","99.0","235.0","18.0","23.0","869.0"
"2014-11-09","1502.0","944.0","2014.0","1592.0","2058.0","98.0","264.0","31.0","9.0","944.0"
"2014-11-10","2084.0","1405.0","2649.0","2746.0","3150.0","148.0","392.0","32.0","13.0","1405.0"
"2014-11-11","2347.0","1449.0","2762.0","2907.0","3186.0","200.0","396.0","30.0","45.0","1449.0"
"2014-11-12","2409.0","1493.0","2639.0","2802.0","3433.0","166.0","414.0","35.0","15.0","1493.0"
"2014-11-13","2203.0","1486.0","2539.0","2772.0","3363.0","159.0","384.0","27.0","22.0","1486.0"
"2014-11-14","1830.0","1170.0","2117.0","2268.0","5591.0","117.0","325.0","30.0","16.0","1170.0"
"2014-11-15","1554.0","924.0","1736.0","1902.0","2837.0","86.0","266.0","34.0","24.0","924.0"
"2014-11-16","1559.0","939.0","1950.0","1889.0","2170.0","101.0","300.0","20.0","20.0","939.0"
"2014-11-17","2161.0","1489.0","2689.0","2912.0","3455.0","181.0","390.0","33.0","31.0","1489.0"
"2014-11-18","2113.0","1462.0","2758.0","2767.0","3488.0","185.0","453.0","32.0","21.0","1462.0"
"2014-11-19","2041.0","1441.0","2499.0","2717.0","3231.0","182.0","390.0","37.0","24.0","1441.0"
"2014-11-20","1834.0","1350.0","2470.0","2619.0","3445.0","178.0","366.0","36.0","29.0","1350.0"
"2014-11-21","1692.0","1213.0","2124.0","3644.0","2857.0","154.0","312.0","40.0","23.0","1213.0"
"2014-11-22","1244.0","740.0","1679.0","1483.0","2068.0","99.0","234.0","24.0","7.0","740.0"
"2014-11-23","1424.0","809.0","1948.0","1733.0","2068.0","100.0","275.0","36.0","15.0","809.0"
"2014-11-24","2068.0","1329.0","2766.0","2637.0","3040.0","200.0","341.0","57.0","20.0","1329.0"
"2014-11-25","2099.0","1271.0","2580.0","2602.0","2935.0","167.0","408.0","34.0","14.0","1271.0"
"2014-11-26","1884.0","1184.0","2375.0","5664.0","2684.0","170.0","367.0","34.0","18.0","1184.0"
"2014-11-27","1635.0","1071.0","2044.0","2402.0","2279.0","122.0","430.0","43.0","15.0","1071.0"
"2014-11-28","1443.0","955.0","1825.0","1852.0","2101.0","110.0","337.0","42.0","16.0","955.0"
"2014-11-29","1364.0","767.0","1573.0","1429.0","1822.0","85.0","250.0","38.0","16.0","767.0"
"2014-11-30","1110.0","629.0","1435.0","1220.0","1484.0","66.0","204.0","32.0","6.0","629.0"
"2014-12-01","1991.0","1283.0","2567.0","2675.0","2891.0","202.0","501.0","179.0","18.0","1283.0"
"2014-12-02","2158.0","1825.0","2590.0","2752.0","3380.0","211.0","699.0","48.0","22.0","1825.0"
"2014-12-03","2151.0","1741.0","2924.0","2775.0","3463.0","203.0","791.0","70.0","23.0","1741.0"
"2014-12-04","2074.0","1832.0","2667.0","2965.0","3796.0","162.0","668.0","56.0","39.0","1832.0"
"2014-12-05","1741.0","2276.0","2149.0","3134.0","3228.0","137.0","453.0","47.0","25.0","2276.0"
"2014-12-06","1401.0","891.0","1799.0","1619.0","2263.0","103.0","274.0","26.0","11.0","891.0"
"2014-12-07","1578.0","919.0","1871.0","1684.0","2305.0","90.0","267.0","27.0","12.0","919.0"
"2014-12-08","2068.0","1383.0","2810.0","2521.0","3350.0","172.0","534.0","24.0","14.0","1383.0"
"2014-12-09","1956.0","1418.0","2780.0","2490.0","3128.0","180.0","605.0","47.0","16.0","1418.0"
"2014-12-10","2014.0","1611.0","2677.0","2739.0","3193.0","133.0","610.0","27.0","34.0","1611.0"
"2014-12-11","1895.0","2939.0","2454.0","3972.0","3052.0","158.0","562.0","32.0","25.0","2939.0"
"2014-12-12","1580.0","1106.0","1932.0","2110.0","2702.0","132.0","287.0","18.0","14.0","1106.0"
"2014-12-13","1284.0","730.0","1587.0","1435.0","1927.0","101.0","248.0","23.0","14.0","730.0"
"2014-12-14","1327.0","857.0","1863.0","1496.0","2051.0","91.0","277.0","21.0","16.0","857.0"
"2014-12-15","1836.0","1379.0","2271.0","2241.0","2939.0","156.0","384.0","25.0","19.0","1379.0"
"2014-12-16","2054.0","1474.0","2412.0","2565.0","3368.0","167.0","417.0","20.0","11.0","1474.0"
"2014-12-17","1783.0","1196.0","1926.0","2273.0","3251.0","159.0","275.0","23.0","11.0","1196.0"
"2014-12-18","1693.0","1185.0","1797.0","2161.0","3442.0","150.0","335.0","29.0","18.0","1185.0"
"2014-12-19","1478.0","920.0","1605.0","1776.0","2526.0","84.0","225.0","28.0","9.0","920.0"
"2014-12-20","1032.0","696.0","1280.0","1309.0","1942.0","99.0","193.0","20.0","6.0","696.0"
"2014-12-21","1141.0","600.0","1283.0","1219.0","1716.0","63.0","154.0","21.0","9.0","600.0"
"2014-12-22","1515.0","930.0","1947.0","1965.0","3002.0","115.0","297.0","20.0","9.0","930.0"
"2014-12-23","1392.0","892.0","1688.0","1855.0","2591.0","115.0","218.0","20.0","8.0","892.0"
"2014-12-24","12946.0","686.0","1276.0","1446.0","2140.0","90.0","178.0","17.0","7.0","686.0"
"2014-12-25","788.0","453.0","944.0","971.0","1388.0","48.0","175.0","10.0","14.0","453.0"
"2014-12-26","994.0","601.0","1264.0","1150.0","1597.0","67.0","217.0","21.0","7.0","601.0"
"2014-12-27","988.0","597.0","1278.0","1036.0","1432.0","62.0","155.0","14.0","16.0","597.0"
"2014-12-28","988.0","569.0","1266.0","1087.0","1392.0","61.0","198.0","18.0","8.0","569.0"
"2014-12-29","1323.0","943.0","1673.0","1746.0","2225.0","153.0","259.0","17.0","11.0","943.0"
"2014-12-30","1337.0","764.0","1656.0","1569.0","2091.0","129.0","248.0","20.0","17.0","764.0"
"2014-12-31","1278.0","688.0","1353.0","1375.0","1660.0","96.0","208.0","18.0","9.0","688.0"
"2015-01-01","1044.0","522.0","1130.0","1007.0","1416.0","76.0","152.0","21.0","9.0","522.0"
"2015-01-02","1191.0","1394.0","1653.0","1485.0","1705.0","148.0","211.0","17.0","13.0","1394.0"
"2015-01-03","1161.0","825.0","1454.0","1285.0","1632.0","98.0","179.0","14.0","8.0","825.0"
"2015-01-04","1182.0","711.0","1563.0","1263.0","1604.0","74.0","206.0","25.0","10.0","711.0"
"2015-01-05","1663.0","1239.0","2175.0","2136.0","2727.0","161.0","296.0","25.0","16.0","1239.0"
"2015-01-06","1794.0","1202.0","2258.0","2351.0","3193.0","168.0","329.0","30.0","19.0","1202.0"
"2015-01-07","19449.0","1210.0","2237.0","2269.0","2915.0","170.0","346.0","24.0","14.0","1210.0"
"2015-01-08","1765.0","1250.0","2086.0","2275.0","3362.0","202.0","281.0","21.0","17.0","1250.0"
"2015-01-09","1509.0","1103.0","1947.0","2141.0","3127.0","122.0","293.0","23.0","18.0","1103.0"
"2015-01-10","1258.0","827.0","1537.0","1550.0","2312.0","80.0","182.0","27.0","11.0","827.0"
"2015-01-11","1251.0","750.0","1676.0","1415.0","2163.0","96.0","252.0","11.0","31.0","750.0"
"2015-01-12","1823.0","1255.0","2322.0","2403.0","3276.0","178.0","319.0","25.0","20.0","1255.0"
"2015-01-13","1758.0","1295.0","2371.0","2322.0","3434.0","184.0","437.0","28.0","11.0","1295.0"
"2015-01-14","1729.0","1236.0","2183.0","2260.0","3493.0","194.0","313.0","24.0","16.0","1236.0"
"2015-01-15","1745.0","1308.0","2144.0","2427.0","3847.0","191.0","316.0","25.0","24.0","1308.0"
"2015-01-16","1643.0","1106.0","1926.0","2122.0","3372.0","157.0","268.0","23.0","11.0","1106.0"
"2015-01-17","1159.0","845.0","1357.0","1436.0","2233.0","88.0","216.0","14.0","5.0","845.0"
"2015-01-18","1254.0","728.0","1580.0","1453.0","2327.0","91.0","250.0","40.0","19.0","728.0"
"2015-01-19","1665.0","1202.0","2244.0","2278.0","4309.0","175.0","289.0","28.0","19.0","1202.0"
"2015-01-20","1997.0","1365.0","2409.0","2687.0","4260.0","192.0","335.0","24.0","18.0","1365.0"
"2015-01-21","1802.0","1340.0","2182.0","2294.0","3588.0","176.0","351.0","23.0","10.0","1340.0"
"2015-01-22","1812.0","1610.0","2279.0","2527.0","3896.0","240.0","384.0","30.0","22.0","1610.0"
"2015-01-23","1551.0","1502.0","2116.0","2131.0","3056.0","168.0","561.0","23.0","20.0","1502.0"
"2015-01-24","1209.0","956.0","1588.0","1439.0","2261.0","114.0","355.0","19.0","7.0","956.0"
"2015-01-25","1483.0","952.0","1822.0","1550.0","2166.0","114.0","396.0","24.0","20.0","952.0"
"2015-01-26","1762.0","1467.0","2496.0","2293.0","2615.0","186.0","680.0","23.0","16.0","1467.0"
"2015-01-27","1956.0","1347.0","3211.0","2613.0","2842.0","187.0","662.0","20.0","20.0","1347.0"
"2015-01-28","1768.0","1343.0","2530.0","2469.0","2808.0","179.0","618.0","21.0","29.0","1343.0"
"2015-01-29","1725.0","1369.0","2328.0","2575.0","2741.0","177.0","574.0","23.0","19.0","1369.0"
"2015-01-30","1505.0","1709.0","2202.0","2323.0","2544.0","155.0","535.0","18.0","23.0","1709.0"
"2015-01-31","901.0","756.0","1151.0","1182.0","1340.0","77.0","216.0","24.0","8.0","756.0"
"2015-02-01","1044.0","746.0","1642.0","1391.0","1531.0","77.0","267.0","17.0","16.0","746.0"
"2015-02-02","1536.0","1223.0","2301.0","2261.0","2531.0","168.0","451.0","21.0","10.0","1223.0"
"2015-02-03","1628.0","1488.0","2480.0","2846.0","2936.0","232.0","590.0","25.0","13.0","1488.0"
"2015-02-04","1786.0","1574.0","2442.0","2755.0","3322.0","243.0","456.0","32.0","16.0","1574.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2015-02-06","1532.0","1285.0","1891.0","2378.0","2616.0","182.0","274.0","29.0","17.0","1285.0"
"2015-02-07","1168.0","801.0","1520.0","1508.0","1711.0","114.0","224.0","19.0","13.0","801.0"
"2015-02-08","1388.0","1108.0","1724.0","1596.0","1603.0","117.0","241.0","21.0","6.0","1108.0"
"2015-02-09","1690.0","1672.0","2222.0","2332.0","2653.0","155.0","324.0","25.0","16.0","1672.0"
"2015-02-10","1810.0","1500.0","2460.0","2603.0","2809.0","181.0","392.0","27.0","27.0","1500.0"
"2015-02-11","1811.0","1508.0","2386.0","2366.0","2817.0","224.0","381.0","23.0","23.0","1508.0"
"2015-02-12","1733.0","1356.0","2509.0","2426.0","2724.0","219.0","377.0","17.0","22.0","1356.0"
"2015-02-13","1435.0","1171.0","1914.0","2189.0","2532.0","146.0","280.0","18.0","18.0","1171.0"
"2015-02-14","1295.0","5891.0","1536.0","1687.0","2081.0","199.0","226.0","26.0","8.0","5891.0"
"2015-02-15","1472.0","7393.0","1583.0","1801.0","2166.0","205.0","225.0","28.0","9.0","7393.0"
"2015-02-16","2412.0","14162.0","2403.0","3099.0","3454.0","371.0","410.0","33.0","15.0","14162.0"
"2015-02-17","2515.0","13770.0","2599.0","3599.0","4050.0","385.0","372.0","35.0","13.0","13770.0"
"2015-02-18","2864.0","11695.0","2451.0","3260.0","3835.0","324.0","332.0","20.0","30.0","11695.0"
"2015-02-19","2106.0","6054.0","2308.0","2728.0","3309.0","261.0","347.0","25.0","28.0","6054.0"
"2015-02-20","1694.0","2478.0","2014.0","2214.0","2707.0","169.0","263.0","30.0","18.0","2478.0"
"2015-02-21","1254.0","1882.0","1534.0","1609.0","1929.0","116.0","222.0","12.0","15.0","1882.0"
