"date","Meningococcal_disease","Saliva","Neisseria_meningitidis","Meningitis","Meningococcal_vaccine","Common_cold","Gram-negative_bacteria","Disseminated_intravascular_coagulation","Sepsis","Rash"
"2013-09-08","463.0","916.0","435.0","4234.0","178.0","2123.0","1332.0","1543.0","4684.0","731.0"
"2013-09-09","617.0","1019.0","674.0","6172.0","329.0","2720.0","1925.0","1959.0","4974.0","834.0"
"2013-09-10","605.0","1037.0","729.0","6093.0","288.0","2890.0","2192.0","1983.0","4780.0","867.0"
"2013-09-11","581.0","1064.0","660.0","6057.0","307.0","2744.0","2135.0","1954.0","4886.0","853.0"
"2013-09-12","671.0","1005.0","696.0","6227.0","262.0","2740.0","2183.0","2056.0","6972.0","931.0"
"2013-09-13","660.0","923.0","601.0","5737.0","288.0","2559.0","1812.0","1751.0","12026.0","877.0"
"2013-09-14","403.0","734.0","378.0","4251.0","184.0","2173.0","1158.0","1355.0","4519.0","816.0"
"2013-09-15","460.0","877.0","496.0","4379.0","170.0","2564.0","1466.0","1527.0","4109.0","747.0"
"2013-09-16","617.0","1005.0","657.0","6054.0","264.0","3186.0","2169.0","2003.0","5166.0","982.0"
"2013-09-17","625.0","1018.0","630.0","6971.0","263.0","3425.0","2169.0","2130.0","4900.0","825.0"
"2013-09-18","583.0","933.0","723.0","6628.0","290.0","3581.0","2277.0","2187.0","4930.0","847.0"
"2013-09-19","576.0","1044.0","619.0","5943.0","296.0","3216.0","2029.0","2056.0","4472.0","762.0"
"2013-09-20","460.0","1010.0","483.0","5564.0","280.0","3093.0","1876.0","2054.0","4369.0","764.0"
"2013-09-21","428.0","781.0","337.0","4141.0","123.0","2449.0","1240.0","1408.0","3176.0","762.0"
"2013-09-22","451.0","851.0","494.0","4357.0","158.0","2791.0","1545.0","1627.0","3514.0","684.0"
"2013-09-23","498.0","1396.0","630.0","5941.0","268.0","3456.0","2362.0","2117.0","4503.0","911.0"
"2013-09-24","679.0","1014.0","650.0","6114.0","391.0","3483.0","2307.0","2174.0","4850.0","871.0"
"2013-09-25","631.0","996.0","630.0","6234.0","312.0","3573.0","2357.0","2309.0","4863.0","876.0"
"2013-09-26","622.0","1055.0","588.0","5752.0","261.0","3263.0","2244.0","2359.0","4726.0","843.0"
"2013-09-27","515.0","903.0","566.0","5517.0","239.0","2948.0","1752.0","2142.0","4304.0","808.0"
"2013-09-28","420.0","765.0","355.0","4152.0","194.0","2400.0","1197.0","1617.0","3206.0","689.0"
"2013-09-29","506.0","855.0","471.0","4352.0","182.0","2685.0","1576.0","1771.0","3339.0","741.0"
"2013-09-30","667.0","1033.0","673.0","6138.0","309.0","3490.0","2330.0","2425.0","4758.0","920.0"
"2013-10-01","738.0","1129.0","725.0","7220.0","278.0","3707.0","2571.0","2697.0","4879.0","943.0"
"2013-10-02","734.0","1172.0","684.0","6947.0","282.0","3518.0","2427.0","2630.0","4823.0","920.0"
"2013-10-03","581.0","1157.0","605.0","6592.0","249.0","3362.0","2282.0","2873.0","4888.0","868.0"
"2013-10-04","558.0","1151.0","579.0","6344.0","208.0","2926.0","1891.0","2393.0","4020.0","716.0"
"2013-10-05","482.0","810.0","388.0","5019.0","183.0","2294.0","1373.0","1760.0","3202.0","648.0"
"2013-10-06","473.0","884.0","500.0","5046.0","151.0","2562.0","1707.0","2135.0","3436.0","636.0"
"2013-10-07","550.0","1236.0","656.0","6616.0","226.0","3322.0","2397.0","2950.0","4490.0","891.0"
"2013-10-08","691.0","1258.0","606.0","6890.0","259.0","3432.0","2560.0","2819.0","4543.0","798.0"
"2013-10-09","588.0","1189.0","726.0","6671.0","221.0","3212.0","2487.0","2856.0","4773.0","799.0"
"2013-10-10","608.0","1105.0","675.0","6817.0","225.0","3312.0","2276.0","2838.0","4772.0","693.0"
"2013-10-11","556.0","943.0","623.0","6039.0","214.0","2601.0","1797.0","2454.0","4272.0","822.0"
"2013-10-12","337.0","827.0","482.0","4401.0","140.0","2053.0","1328.0","1738.0","3076.0","571.0"
"2013-10-13","501.0","909.0","493.0","4751.0","145.0","2279.0","1448.0","1885.0","3498.0","636.0"
"2013-10-14","636.0","1076.0","738.0","6096.0","194.0","3061.0","2267.0","2675.0","4490.0","727.0"
"2013-10-15","554.0","1067.0","692.0","6664.0","184.0","3060.0","2132.0","2635.0","4573.0","765.0"
"2013-10-16","564.0","1061.0","700.0","6713.0","212.0","3096.0","2191.0","2833.0","4664.0","768.0"
"2013-10-17","579.0","1148.0","724.0","6676.0","250.0","3132.0","2182.0","2714.0","4763.0","699.0"
"2013-10-18","488.0","990.0","700.0","6107.0","215.0","2813.0","1801.0","2533.0","4008.0","612.0"
"2013-10-19","396.0","882.0","505.0","4778.0","118.0","2195.0","1323.0","1761.0","3401.0","607.0"
"2013-10-20","439.0","1014.0","514.0","4630.0","166.0","2287.0","1613.0","1972.0","3218.0","664.0"
"2013-10-21","629.0","1242.0","760.0","6585.0","196.0","3289.0","2200.0","2909.0","4585.0","827.0"
"2013-10-22","660.0","1243.0","815.0","7333.0","233.0","3375.0","2322.0","2905.0","5065.0","726.0"
"2013-10-23","644.0","1223.0","769.0","6663.0","222.0","3301.0","4520.0","2969.0","4687.0","750.0"
"2013-10-24","566.0","1210.0","732.0","6517.0","220.0","3303.0","2883.0","2877.0","4518.0","802.0"
"2013-10-25","494.0","1036.0","591.0","5918.0","215.0","3043.0","2160.0","2516.0","4013.0","655.0"
"2013-10-26","421.0","840.0","418.0","4552.0","122.0","2513.0","1445.0","1851.0","3080.0","580.0"
"2013-10-27","379.0","997.0","548.0","4574.0","126.0","2603.0","1722.0","2058.0","3374.0","647.0"
"2013-10-28","574.0","1222.0","881.0","6156.0","226.0","3327.0","2182.0","2881.0","4423.0","753.0"
"2013-10-29","595.0","1201.0","780.0","6691.0","196.0","3336.0","2542.0","2886.0","4793.0","707.0"
"2013-10-30","556.0","1170.0","777.0","6192.0","199.0","3401.0","2175.0","2751.0","4323.0","711.0"
"2013-10-31","492.0","1040.0","732.0","5671.0","229.0","2966.0","2128.0","2666.0","3995.0","662.0"
"2013-11-01","395.0","900.0","535.0","5247.0","143.0","2730.0","1748.0","2185.0","3691.0","600.0"
"2013-11-02","346.0","935.0","469.0","4353.0","120.0","2209.0","1360.0","1796.0","3106.0","600.0"
"2013-11-03","415.0","993.0","507.0","4580.0","123.0","2395.0","1437.0","2088.0","3301.0","704.0"
"2013-11-04","566.0","1191.0","705.0","6438.0","213.0","3638.0","2225.0","2917.0","4300.0","753.0"
"2013-11-05","2545.0","1150.0","788.0","6405.0","176.0","3522.0","2229.0","2790.0","4103.0","799.0"
"2013-11-06","1272.0","1243.0","905.0","6883.0","216.0","3526.0","2519.0","2936.0","4264.0","745.0"
"2013-11-07","729.0","1195.0","767.0","6742.0","232.0","3358.0","2516.0","2854.0","4316.0","728.0"
"2013-11-08","562.0","1090.0","659.0","6256.0","174.0","2766.0","1871.0","2362.0","4218.0","701.0"
"2013-11-09","401.0","911.0","492.0","4449.0","139.0","2380.0","1417.0","1730.0","3412.0","636.0"
"2013-11-10","503.0","1063.0","592.0","4792.0","129.0","3115.0","1846.0","2113.0","4130.0","601.0"
"2013-11-11","790.0","1307.0","984.0","6991.0","262.0","4130.0","2471.0","2954.0","5314.0","849.0"
"2013-11-12","789.0","1331.0","983.0","7755.0","283.0","4414.0","2564.0","3165.0","5259.0","818.0"
"2013-11-13","752.0","1419.0","956.0","7479.0","279.0","4636.0","2590.0","3016.0","5722.0","910.0"
"2013-11-14","1025.0","1424.0","917.0","7209.0","265.0","4464.0","2533.0","2922.0","5595.0","846.0"
"2013-11-15","738.0","1275.0","804.0","7893.0","284.0","4098.0","2234.0","2700.0","5263.0","854.0"
"2013-11-16","864.0","959.0","891.0","19057.0","577.0","3445.0","1688.0","2003.0","4293.0","789.0"
"2013-11-17","838.0","1150.0","857.0","18170.0","463.0","3450.0","1767.0","2182.0","4164.0","817.0"
"2013-11-18","1048.0","1390.0","955.0","17933.0","547.0","4575.0","2429.0","3013.0","5308.0","937.0"
"2013-11-19","1232.0","1335.0","1071.0","20374.0","687.0","4393.0","2446.0","2849.0","5058.0","879.0"
"2013-11-20","881.0","1274.0","849.0","10398.0","450.0","3601.0","2355.0","2816.0","4295.0","977.0"
"2013-11-21","976.0","1193.0","1028.0","10304.0","397.0","3661.0","2462.0","2647.0","4197.0","826.0"
"2013-11-22","1033.0","1008.0","902.0","11237.0","400.0","3377.0","2159.0","2310.0","4010.0","1429.0"
"2013-11-23","857.0","798.0","515.0","8144.0","259.0","2392.0","1444.0","1581.0","3216.0","957.0"
"2013-11-24","560.0","987.0","664.0","5851.0","152.0","2774.0","1617.0","1797.0","3110.0","735.0"
"2013-11-25","720.0","1200.0","859.0","8243.0","288.0","3901.0","2191.0","2489.0","4064.0","913.0"
"2013-11-26","657.0","1186.0","797.0","7579.0","288.0","3692.0","2144.0","2474.0","4816.0","840.0"
"2013-11-27","718.0","1160.0","717.0","7016.0","280.0","3529.0","1959.0","2119.0","4416.0","980.0"
"2013-11-28","716.0","985.0","570.0","5607.0","205.0","2816.0","1647.0","1732.0","3195.0","743.0"
"2013-11-29","512.0","884.0","428.0","4826.0","198.0","2850.0","1313.0","1707.0","3041.0","795.0"
"2013-11-30","418.0","898.0","442.0","4825.0","111.0","2449.0","1306.0","1582.0","2929.0","913.0"
"2013-12-01","442.0","1026.0","606.0","5475.0","151.0","2745.0","1477.0","1792.0","3158.0","856.0"
"2013-12-02","654.0","1129.0","886.0","7372.0","228.0","3706.0","2226.0","2051.0","4583.0","1023.0"
"2013-12-03","923.0","1081.0","4249.0","11232.0","383.0","3930.0","2427.0","1935.0","4540.0","985.0"
"2013-12-04","1002.0","1245.0","1913.0","17006.0","405.0","4349.0","2552.0","2051.0","4975.0","1020.0"
"2013-12-05","784.0","1178.0","1344.0","12158.0","394.0","4212.0","2588.0","2079.0","4965.0","977.0"
"2013-12-06","628.0","1041.0","844.0","8455.0","298.0","3484.0","2045.0","1753.0","4355.0","803.0"
"2013-12-07","427.0","1004.0","646.0","5762.0","143.0","3005.0","1537.0","1468.0","3658.0","726.0"
"2013-12-08","488.0","1054.0","661.0","5819.0","163.0","3411.0","1819.0","1435.0","3313.0","730.0"
"2013-12-09","772.0","1300.0","978.0","9319.0","301.0","4414.0","2433.0","1806.0","4580.0","941.0"
"2013-12-10","858.0","1293.0","965.0","10490.0","354.0","4384.0","2456.0","2030.0","4934.0","964.0"
"2013-12-11","774.0","1171.0","825.0","10464.0","359.0","4380.0","2379.0","1925.0","4642.0","911.0"
"2013-12-12","741.0","1066.0","730.0","7073.0","329.0","3202.0","1854.0","1410.0","3941.0","761.0"
"2013-12-13","538.0","804.0","574.0","5951.0","272.0","2654.0","1530.0","1187.0","3368.0","714.0"
"2013-12-14","379.0","621.0","416.0","4454.0","142.0","1935.0","967.0","909.0","3284.0","638.0"
"2013-12-15","340.0","789.0","423.0","4153.0","139.0","2290.0","1202.0","980.0","2763.0","661.0"
"2013-12-16","585.0","1007.0","530.0","5583.0","224.0","3097.0","1731.0","1166.0","3733.0","841.0"
"2013-12-17","435.0","888.0","511.0","5343.0","243.0","3041.0","1630.0","1213.0","3738.0","870.0"
"2013-12-18","845.0","807.0","597.0","5025.0","322.0","2901.0","1509.0","1190.0","3969.0","699.0"
"2013-12-19","547.0","777.0","525.0","4633.0","222.0","2895.0","1273.0","1104.0","4942.0","689.0"
"2013-12-20","435.0","629.0","378.0","4333.0","200.0","2360.0","1059.0","841.0","3801.0","616.0"
"2013-12-21","291.0","469.0","300.0","3164.0","133.0","2003.0","671.0","657.0","2795.0","543.0"
"2013-12-22","287.0","461.0","269.0","3025.0","167.0","2223.0","681.0","721.0","2713.0","650.0"
"2013-12-23","360.0","494.0","301.0","3681.0","189.0","2434.0","839.0","806.0","3324.0","616.0"
"2013-12-24","322.0","506.0","264.0","3459.0","127.0","2098.0","676.0","701.0","2425.0","530.0"
"2013-12-25","230.0","419.0","206.0","2649.0","91.0","1626.0","523.0","559.0","1987.0","469.0"
"2013-12-26","300.0","483.0","254.0","3280.0","140.0","2443.0","726.0","666.0","2674.0","638.0"
"2013-12-27","347.0","509.0","348.0","3869.0","119.0","2646.0","785.0","718.0","3078.0","659.0"
"2013-12-28","321.0","525.0","274.0","3434.0","135.0","2691.0","688.0","703.0","2726.0","684.0"
"2013-12-29","326.0","527.0","305.0","3737.0","121.0","2693.0","695.0","726.0","2595.0","679.0"
"2013-12-30","367.0","605.0","349.0","4199.0","185.0","3039.0","975.0","872.0","3298.0","746.0"
"2013-12-31","349.0","525.0","290.0","4043.0","146.0","2834.0","847.0","711.0","3188.0","656.0"
"2014-01-01","246.0","461.0","270.0","3193.0","121.0","2293.0","673.0","629.0","2322.0","597.0"
"2014-01-02","387.0","582.0","366.0","4150.0","176.0","2900.0","973.0","829.0","3592.0","750.0"
"2014-01-03","428.0","684.0","385.0","4237.0","208.0","3435.0","1045.0","897.0","3547.0","774.0"
"2014-01-04","349.0","591.0","307.0","3475.0","158.0","2645.0","809.0","858.0","3195.0","688.0"
"2014-01-05","69.0","117.0","54.0","764.0","29.0","619.0","136.0","130.0","742.0","144.0"
"2014-01-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-01-07","879.0","874.0","533.0","5752.0","283.0","3894.0","1584.0","1348.0","4606.0","2742.0"
"2014-01-08","713.0","837.0","507.0","5720.0","277.0","3670.0","1660.0","1273.0","4490.0","1501.0"
"2014-01-09","578.0","904.0","544.0","5247.0","206.0","3686.0","1642.0","1254.0","4626.0","1255.0"
"2014-01-10","520.0","856.0","513.0","5061.0","251.0","3993.0","1440.0","1252.0","4212.0","1054.0"
"2014-01-11","361.0","653.0","351.0","3728.0","149.0","2598.0","1018.0","980.0","3222.0","841.0"
"2014-01-12","412.0","749.0","430.0","3878.0","147.0","2718.0","1129.0","1061.0","3310.0","905.0"
"2014-01-13","553.0","851.0","552.0","5282.0","266.0","3382.0","1644.0","1379.0","4414.0","933.0"
"2014-01-14","535.0","874.0","593.0","5459.0","294.0","3083.0","1690.0","1327.0","4158.0","963.0"
"2014-01-15","564.0","943.0","586.0","5423.0","257.0","3164.0","1767.0","1297.0","4363.0","886.0"
"2014-01-16","546.0","908.0","572.0","5372.0","260.0","3141.0","1761.0","1304.0","4287.0","911.0"
"2014-01-17","498.0","807.0","511.0","4884.0","219.0","2653.0","1639.0","1165.0","3950.0","795.0"
"2014-01-18","379.0","812.0","347.0","3589.0","126.0","2082.0","1335.0","877.0","3084.0","733.0"
"2014-01-19","427.0","843.0","345.0","3838.0","131.0","2433.0","1278.0","1032.0","3532.0","693.0"
"2014-01-20","595.0","914.0","546.0","4726.0","257.0","2888.0","1656.0","1269.0","4470.0","881.0"
"2014-01-21","507.0","976.0","581.0","5126.0","253.0","3257.0","1964.0","1348.0","4603.0","905.0"
"2014-01-22","592.0","921.0","610.0","5500.0","236.0","3083.0","1964.0","1336.0","4581.0","869.0"
"2014-01-23","607.0","993.0","587.0","5336.0","237.0","3060.0","1938.0","1249.0","4342.0","817.0"
"2014-01-24","562.0","901.0","528.0","5022.0","232.0","2847.0","1729.0","1171.0","4125.0","829.0"
"2014-01-25","429.0","749.0","374.0","3642.0","146.0","2259.0","1092.0","961.0","2995.0","719.0"
"2014-01-26","381.0","861.0","418.0","3868.0","161.0","2487.0","1480.0","1039.0","3376.0","795.0"
"2014-01-27","1052.0","944.0","665.0","5769.0","269.0","3398.0","2178.0","1258.0","4273.0","934.0"
"2014-01-28","789.0","925.0","723.0","5963.0","303.0","3369.0","2130.0","1312.0","4350.0","873.0"
"2014-01-29","645.0","935.0","635.0","5781.0","275.0","3210.0","2143.0","1458.0","4353.0","862.0"
"2014-01-30","563.0","892.0","636.0","5386.0","257.0","3205.0","2133.0","1377.0","4444.0","825.0"
"2014-01-31","448.0","800.0","520.0","4606.0","210.0","2641.0","1675.0","1148.0","3778.0","694.0"
"2014-02-01","383.0","689.0","411.0","3691.0","199.0","2206.0","1302.0","848.0","2842.0","722.0"
"2014-02-02","400.0","732.0","462.0","3708.0","164.0","2296.0","1591.0","1018.0","3115.0","732.0"
"2014-02-03","547.0","917.0","664.0","4921.0","258.0","2869.0","2210.0","1245.0","4333.0","864.0"
"2014-02-04","537.0","939.0","571.0","5309.0","280.0","3284.0","2421.0","1335.0","4573.0","840.0"
"2014-02-05","584.0","1051.0","781.0","5470.0","295.0","3102.0","2320.0","1488.0","4519.0","841.0"
"2014-02-06","603.0","966.0","783.0","6337.0","254.0","3071.0","2435.0","1359.0","4330.0","823.0"
"2014-02-07","564.0","891.0","682.0","5069.0","203.0","2805.0","1963.0","1330.0","4097.0","946.0"
"2014-02-08","440.0","682.0","422.0","3396.0","115.0","2233.0","1240.0","888.0","2850.0","767.0"
"2014-02-09","468.0","817.0","467.0","4041.0","148.0","2380.0","1574.0","1084.0","3103.0","753.0"
"2014-02-10","899.0","1039.0","712.0","6163.0","269.0","3247.0","2412.0","1399.0","4265.0","887.0"
"2014-02-11","975.0","1165.0","669.0","5942.0","258.0","3365.0","2647.0","1412.0","4619.0","978.0"
"2014-02-12","802.0","1061.0","617.0","5464.0","257.0","3097.0","2477.0","1341.0","4111.0","920.0"
"2014-02-13","651.0","916.0","580.0","5385.0","267.0","2879.0","2237.0","1348.0","4103.0","883.0"
"2014-02-14","508.0","829.0","546.0","4649.0","200.0","2297.0","1647.0","1116.0","3481.0","735.0"
"2014-02-15","666.0","704.0","369.0","4215.0","168.0","2096.0","1171.0","837.0","3035.0","733.0"
"2014-02-16","450.0","945.0","397.0","4407.0","159.0","3767.0","1426.0","1101.0","3203.0","751.0"
"2014-02-17","638.0","873.0","580.0","5939.0","246.0","2758.0","2155.0","1370.0","3928.0","971.0"
"2014-02-18","650.0","1026.0","585.0","6601.0","309.0","2971.0","2188.0","1531.0","3973.0","911.0"
"2014-02-19","650.0","921.0","600.0","5690.0","247.0","2945.0","2293.0","1367.0","4053.0","802.0"
"2014-02-20","1327.0","990.0","632.0","6020.0","335.0","2949.0","2300.0","1354.0","4395.0","834.0"
"2014-02-21","679.0","821.0","570.0","4964.0","241.0","2505.0","1805.0","1123.0","3707.0","888.0"
"2014-02-22","404.0","765.0","429.0","3786.0","164.0","2048.0","1291.0","907.0","3099.0","675.0"
"2014-02-23","463.0","819.0","471.0","4032.0","175.0","2088.0","1635.0","1120.0","3092.0","747.0"
"2014-02-24","642.0","1007.0","739.0","6078.0","284.0","2933.0","2336.0","1514.0","4683.0","941.0"
"2014-02-25","747.0","1075.0","719.0","5991.0","374.0","2942.0","2547.0","1551.0","5892.0","950.0"
"2014-02-26","645.0","1114.0","735.0","5823.0","314.0","2873.0","2618.0","1436.0","4838.0","817.0"
"2014-02-27","744.0","1082.0","792.0","5712.0","280.0","2938.0","2232.0","1581.0","4698.0","901.0"
"2014-02-28","658.0","943.0","585.0","4939.0","257.0","2458.0","1755.0","1282.0","3930.0","829.0"
"2014-03-01","400.0","688.0","404.0","3531.0","160.0","2013.0","1196.0","927.0","2910.0","759.0"
"2014-03-02","445.0","803.0","481.0","4534.0","157.0","2185.0","1499.0","1171.0","3121.0","832.0"
"2014-03-03","882.0","943.0","734.0","11756.0","241.0","2688.0","2257.0","1326.0","4315.0","1039.0"
"2014-03-04","1497.0","1038.0","818.0","7880.0","286.0","2932.0","2275.0","1435.0","4240.0","901.0"
"2014-03-05","1353.0","1044.0","2983.0","7322.0","299.0","2983.0","2187.0","1387.0","4459.0","1048.0"
"2014-03-06","1313.0","1115.0","4669.0","9747.0","273.0","2670.0","2326.0","1466.0","4278.0","918.0"
"2014-03-07","772.0","985.0","1315.0","7071.0","266.0","2626.0","1885.0","1368.0","3963.0","975.0"
"2014-03-08","552.0","646.0","813.0","5223.0","146.0","1784.0","1163.0","996.0","2893.0","773.0"
"2014-03-09","692.0","793.0","984.0","5657.0","146.0","2055.0","1458.0","1044.0","3014.0","916.0"
"2014-03-10","756.0","979.0","1016.0","6457.0","244.0","2881.0","2131.0","1347.0","4475.0","987.0"
"2014-03-11","818.0","1008.0","803.0","9155.0","303.0","2709.0","2210.0","1392.0","4561.0","965.0"
"2014-03-12","845.0","962.0","721.0","7753.0","289.0","2638.0","2195.0","1447.0","4784.0","976.0"
"2014-03-13","917.0","980.0","876.0","7088.0","251.0","2657.0","2260.0","1376.0","4621.0","946.0"
"2014-03-14","625.0","909.0","927.0","5959.0","234.0","2266.0","1641.0","1146.0","3645.0","804.0"
"2014-03-15","532.0","704.0","586.0","4197.0","169.0","1612.0","1123.0","980.0","3054.0","678.0"
"2014-03-16","515.0","867.0","566.0","4261.0","165.0","1881.0","1333.0","1021.0","3472.0","749.0"
"2014-03-17","612.0","986.0","772.0","5796.0","278.0","2534.0","1916.0","2212.0","4455.0","983.0"
"2014-03-18","856.0","946.0","817.0","7431.0","324.0","2872.0","2153.0","1357.0","4355.0","928.0"
"2014-03-19","703.0","936.0","944.0","7055.0","321.0","2651.0","2394.0","1362.0","4528.0","987.0"
"2014-03-20","665.0","986.0","892.0","6256.0","292.0","2519.0","2082.0","1247.0","4245.0","994.0"
"2014-03-21","735.0","832.0","700.0","6921.0","416.0","2148.0","1700.0","1155.0","3736.0","869.0"
"2014-03-22","428.0","673.0","482.0","4112.0","228.0","1596.0","1222.0","1001.0","2945.0","752.0"
"2014-03-23","549.0","774.0","553.0","4551.0","211.0","1840.0","1524.0","1344.0","3208.0","797.0"
"2014-03-24","731.0","1020.0","775.0","5959.0","323.0","2515.0","2158.0","1793.0","4434.0","1189.0"
"2014-03-25","755.0","1100.0","962.0","6655.0","357.0","2788.0","2386.0","1833.0","4617.0","1057.0"
"2014-03-26","805.0","1080.0","1009.0","6248.0","296.0","2823.0","2422.0","1663.0","4585.0","1078.0"
"2014-03-27","711.0","986.0","785.0","6354.0","281.0","2557.0","2220.0","1426.0","4522.0","920.0"
