"date","Hepatitis_A","Hepatitis_B","Hepatitis_C","Viral_hepatitis","World_Hepatitis_Day","Jaundice","Hepatitis","Picornavirales","Hepatocellular_carcinoma","Hepatitis_C_virus"
"2012-01-28","1621.0","3516.0","4540.0","293.0","18.0","3823.0","2546.0","9.0","654.0","315.0"
"2012-01-29","1720.0","3617.0","4738.0","339.0","27.0","3852.0","2784.0","23.0","665.0","331.0"
"2012-01-30","2521.0","5189.0","6741.0","392.0","35.0","4890.0","3711.0","14.0","1072.0","403.0"
"2012-01-31","2477.0","5090.0","6279.0","414.0","23.0","5684.0","3446.0","12.0","1120.0","479.0"
"2012-02-01","2496.0","4954.0","6140.0","471.0","32.0","6671.0","3371.0","9.0","1046.0","471.0"
"2012-02-02","2418.0","5251.0","6306.0","411.0","39.0","6700.0","3614.0","12.0","1162.0","422.0"
"2012-02-03","2251.0","4750.0","5803.0","394.0","19.0","4578.0","3074.0","12.0","943.0","383.0"
"2012-02-04","1581.0","3673.0","5704.0","279.0","40.0","3308.0","2535.0","12.0","669.0","272.0"
"2012-02-05","1661.0","3502.0","4939.0","299.0","25.0","3723.0","2653.0","7.0","626.0","306.0"
"2012-02-06","2327.0","4887.0","6340.0","403.0","34.0","4630.0","3425.0","20.0","933.0","480.0"
"2012-02-07","2538.0","5173.0","6193.0","437.0","34.0","4514.0","3604.0","12.0","1033.0","483.0"
"2012-02-08","2524.0","4915.0","6070.0","419.0","27.0","4388.0","3583.0","12.0","1017.0","461.0"
"2012-02-09","2538.0","4827.0","6097.0","397.0","37.0","4339.0","3684.0","29.0","1022.0","418.0"
"2012-02-10","2338.0","4681.0","5584.0","401.0","19.0","3972.0","3241.0","12.0","975.0","459.0"
"2012-02-11","2004.0","3586.0","4540.0","289.0","23.0","3385.0","2567.0","10.0","704.0","280.0"
"2012-02-12","1759.0","3406.0","4424.0","307.0","20.0","3817.0","2578.0","17.0","797.0","308.0"
"2012-02-13","2535.0","5310.0","5855.0","392.0","26.0","4301.0","3429.0","21.0","972.0","422.0"
"2012-02-14","2373.0","5045.0","5863.0","454.0","34.0","4235.0","3329.0","16.0","1020.0","455.0"
"2012-02-15","2538.0","5740.0","6336.0","478.0","39.0","4501.0","3638.0","13.0","1077.0","472.0"
"2012-02-16","2748.0","5265.0","6358.0","469.0","36.0","4274.0","3577.0","21.0","1015.0","456.0"
"2012-02-17","2942.0","5152.0","6746.0","378.0","30.0","4111.0","3387.0","20.0","1056.0","474.0"
"2012-02-18","1768.0","3554.0","4438.0","319.0","17.0","3431.0","2340.0","12.0","761.0","401.0"
"2012-02-19","1764.0","3617.0","4670.0","337.0","22.0","3733.0","2742.0","15.0","703.0","504.0"
"2012-02-20","2356.0","4692.0","5835.0","417.0","25.0","4214.0","3310.0","26.0","997.0","423.0"
"2012-02-21","2826.0","6003.0","12168.0","410.0","46.0","4929.0","4169.0","30.0","1061.0","706.0"
"2012-02-22","2997.0","6019.0","13136.0","434.0","49.0","4709.0","4200.0","24.0","1167.0","886.0"
"2012-02-23","2676.0","5776.0","8090.0","445.0","31.0","4795.0","4196.0","22.0","1049.0","552.0"
"2012-02-24","2372.0","5038.0","6989.0","420.0","31.0","4192.0","3528.0","20.0","979.0","444.0"
"2012-02-25","1745.0","3687.0","5569.0","302.0","29.0","3411.0","2757.0","12.0","706.0","280.0"
"2012-02-26","1776.0","3768.0","5299.0","354.0","30.0","3785.0","2806.0","26.0","701.0","325.0"
"2012-02-27","2582.0","5322.0","6780.0","428.0","27.0","4779.0","3648.0","37.0","1059.0","572.0"
"2012-02-28","2814.0","5692.0","7003.0","440.0","36.0","4713.0","4036.0","32.0","992.0","490.0"
"2012-02-29","2771.0","5678.0","6754.0","458.0","34.0","4577.0","3805.0","26.0","1091.0","513.0"
"2012-03-01","2590.0","5200.0","6267.0","438.0","175.0","4463.0","3689.0","31.0","1053.0","495.0"
"2012-03-02","2685.0","4903.0","6258.0","433.0","59.0","4302.0","3648.0","15.0","966.0","424.0"
"2012-03-03","1784.0","3834.0","4936.0","338.0","29.0","3586.0","2697.0","12.0","710.0","323.0"
"2012-03-04","1902.0","3998.0","5044.0","361.0","32.0","3914.0","3176.0","16.0","756.0","311.0"
"2012-03-05","3692.0","5749.0","6865.0","439.0","50.0","4676.0","4688.0","27.0","1068.0","433.0"
"2012-03-06","2996.0","5706.0","7100.0","413.0","39.0","4577.0","4160.0","16.0","1048.0","493.0"
"2012-03-07","2683.0","5728.0","6839.0","445.0","33.0","4599.0","4165.0","19.0","1082.0","475.0"
"2012-03-08","2588.0","4972.0","6546.0","418.0","39.0","4472.0","3674.0","22.0","1006.0","445.0"
"2012-03-09","2343.0","4979.0","5876.0","376.0","44.0","4517.0","3546.0","16.0","976.0","386.0"
"2012-03-10","1797.0","3910.0","4705.0","245.0","35.0","3290.0","2865.0","9.0","659.0","320.0"
"2012-03-11","1764.0","3886.0","4652.0","318.0","40.0","3751.0","2920.0","14.0","704.0","292.0"
"2012-03-12","2427.0","5256.0","6311.0","447.0","79.0","4271.0","3727.0","12.0","1056.0","387.0"
"2012-03-13","2561.0","5491.0","5632.0","433.0","41.0","4790.0","3780.0","15.0","1083.0","425.0"
"2012-03-14","2313.0","4524.0","5374.0","415.0","56.0","4149.0","3444.0","16.0","993.0","449.0"
"2012-03-15","2361.0","4739.0","5604.0","453.0","97.0","3889.0","3502.0","20.0","1118.0","492.0"
"2012-03-16","2066.0","4218.0","4873.0","328.0","38.0","3323.0","3047.0","10.0","918.0","350.0"
"2012-03-17","1550.0","2950.0","3606.0","307.0","24.0","3617.0","2586.0","24.0","686.0","307.0"
"2012-03-18","1483.0","3043.0","3479.0","321.0","23.0","3051.0","2394.0","16.0","702.0","285.0"
"2012-03-19","2092.0","4622.0","5113.0","419.0","35.0","4133.0","3311.0","14.0","996.0","444.0"
"2012-03-20","2027.0","4750.0","5076.0","439.0","58.0","4047.0","3202.0","14.0","1008.0","475.0"
"2012-03-21","2237.0","5556.0","5321.0","401.0","35.0","3627.0","3428.0","18.0","942.0","443.0"
"2012-03-22","2032.0","4611.0","4933.0","378.0","81.0","3980.0","3349.0","7.0","885.0","378.0"
"2012-03-23","1713.0","3959.0","4794.0","337.0","39.0","3098.0","2628.0","18.0","790.0","320.0"
"2012-03-24","1166.0","2760.0","3193.0","290.0","32.0","2488.0","1871.0","8.0","584.0","222.0"
"2012-03-25","1426.0","3283.0","3567.0","320.0","88.0","3178.0","2275.0","13.0","702.0","346.0"
"2012-03-26","2211.0","4732.0","5665.0","468.0","112.0","4096.0","3179.0","16.0","946.0","500.0"
"2012-03-27","2082.0","4679.0","5379.0","381.0","123.0","3822.0","3109.0","7.0","1026.0","451.0"
"2012-03-28","2610.0","4615.0","5324.0","425.0","66.0","3770.0","3063.0","17.0","956.0","437.0"
"2012-03-29","2517.0","4619.0","5290.0","410.0","42.0","3709.0","3080.0","16.0","943.0","413.0"
"2012-03-30","1898.0","4025.0","4959.0","357.0","87.0","3410.0","2703.0","13.0","934.0","346.0"
"2012-03-31","1418.0","2993.0","3528.0","285.0","84.0","2865.0","2289.0","15.0","680.0","266.0"
"2012-04-01","1828.0","3192.0","3623.0","336.0","33.0","3014.0","2334.0","7.0","618.0","310.0"
"2012-04-02","2448.0","4538.0","5185.0","394.0","35.0","4027.0","3005.0","11.0","974.0","404.0"
"2012-04-03","2432.0","4779.0","6725.0","483.0","60.0","4012.0","3448.0","21.0","1017.0","474.0"
"2012-04-04","2120.0","4395.0","5653.0","378.0","43.0","3733.0","2971.0","15.0","890.0","367.0"
"2012-04-05","1886.0","4082.0","5312.0","354.0","49.0","3454.0","2599.0","6.0","916.0","417.0"
"2012-04-06","1739.0","3406.0","4463.0","256.0","33.0","3082.0","2520.0","13.0","758.0","294.0"
"2012-04-07","1430.0","2615.0","3396.0","263.0","85.0","2646.0","1916.0","15.0","533.0","251.0"
"2012-04-08","1252.0","2801.0","3524.0","270.0","25.0","2749.0","2272.0","18.0","563.0","291.0"
"2012-04-09","1746.0","3990.0","4873.0","380.0","31.0","3676.0","2807.0","13.0","880.0","425.0"
"2012-04-10","2266.0","4685.0","5696.0","411.0","46.0","4057.0","3159.0","22.0","912.0","470.0"
"2012-04-11","1982.0","4468.0","5368.0","424.0","63.0","3728.0","2796.0","21.0","921.0","512.0"
"2012-04-12","2269.0","4476.0","5019.0","418.0","32.0","3642.0","2826.0","9.0","977.0","480.0"
"2012-04-13","1935.0","4040.0","4468.0","354.0","38.0","3465.0","2498.0","19.0","807.0","426.0"
"2012-04-14","1472.0","3075.0","3527.0","295.0","32.0","3043.0","2224.0","10.0","638.0","340.0"
"2012-04-15","1447.0","3131.0","3595.0","288.0","24.0","3312.0","2109.0","18.0","715.0","320.0"
"2012-04-16","2338.0","4636.0","5090.0","390.0","47.0","3916.0","3107.0","9.0","937.0","446.0"
"2012-04-17","2347.0","4773.0","5548.0","412.0","59.0","4097.0","3228.0","18.0","1038.0","467.0"
"2012-04-18","2233.0","4820.0","5135.0","422.0","54.0","4006.0","3088.0","18.0","976.0","502.0"
"2012-04-19","2242.0","4731.0","5447.0","428.0","75.0","4103.0","3213.0","13.0","974.0","546.0"
"2012-04-20","1987.0","4302.0","4969.0","416.0","55.0","3965.0","2846.0","17.0","851.0","473.0"
"2012-04-21","1380.0","2915.0","3412.0","281.0","37.0","3326.0","2235.0","4.0","592.0","276.0"
"2012-04-22","1455.0","3229.0","3583.0","390.0","39.0","3689.0","2314.0","16.0","685.0","329.0"
"2012-04-23","2496.0","5371.0","5633.0","543.0","64.0","4744.0","3187.0","6.0","987.0","552.0"
"2012-04-24","2327.0","4808.0","5196.0","449.0","48.0","4568.0","3406.0","14.0","981.0","492.0"
"2012-04-25","2391.0","4827.0","5140.0","493.0","44.0","4475.0","3320.0","26.0","954.0","542.0"
"2012-04-26","2262.0","5079.0","5288.0","406.0","62.0","4556.0","3395.0","30.0","996.0","586.0"
"2012-04-27","1973.0","4975.0","4917.0","410.0","45.0","4120.0","3171.0","12.0","890.0","495.0"
"2012-04-28","1351.0","3588.0","3595.0","291.0","40.0","3429.0","2333.0","7.0","552.0","283.0"
"2012-04-29","1441.0","4084.0","4083.0","318.0","37.0","3872.0","2528.0","13.0","636.0","322.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","2297.0","5074.0","5982.0","371.0","50.0","5381.0","3286.0","19.0","989.0","433.0"
"2012-05-02","2580.0","5426.0","6283.0","382.0","70.0","4522.0","3704.0","23.0","1028.0","494.0"
"2012-05-03","2604.0","5560.0","6882.0","463.0","60.0","4584.0","3716.0","14.0","1030.0","467.0"
"2012-05-04","2338.0","4613.0","5407.0","383.0","52.0","4525.0","2974.0","18.0","947.0","405.0"
"2012-05-05","1624.0","3439.0","3983.0","340.0","35.0","3975.0","2298.0","15.0","702.0","327.0"
"2012-05-06","1546.0","3379.0","3992.0","317.0","29.0","3579.0","2464.0","20.0","646.0","340.0"
"2012-05-07","2618.0","5265.0","5919.0","509.0","101.0","4755.0","3550.0","16.0","1029.0","442.0"
"2012-05-08","2625.0","5412.0","6155.0","419.0","126.0","4506.0","3512.0","14.0","1098.0","437.0"
"2012-05-09","2895.0","6043.0","6435.0","478.0","72.0","4654.0","3839.0","12.0","1098.0","484.0"
"2012-05-10","2684.0","5522.0","6047.0","456.0","82.0","4271.0","3459.0","9.0","939.0","476.0"
"2012-05-11","2644.0","4934.0","6024.0","358.0","64.0","3903.0","3241.0","20.0","892.0","416.0"
"2012-05-12","1744.0","3369.0","3863.0","304.0","44.0","3131.0","2300.0","15.0","582.0","281.0"
"2012-05-13","1612.0","3428.0","3948.0","337.0","47.0","3413.0","2333.0","13.0","631.0","336.0"
"2012-05-14","2514.0","5286.0","5609.0","491.0","85.0","4437.0","3365.0","24.0","1023.0","408.0"
"2012-05-15","2592.0","5614.0","6156.0","471.0","96.0","4498.0","3557.0","18.0","1017.0","475.0"
"2012-05-16","2541.0","5328.0","6079.0","425.0","89.0","4800.0","3367.0","21.0","1041.0","415.0"
"2012-05-17","2415.0","5010.0","5917.0","420.0","133.0","5136.0","3266.0","14.0","1009.0","441.0"
"2012-05-18","2531.0","5067.0","7130.0","385.0","188.0","4348.0","3151.0","15.0","870.0","357.0"
"2012-05-19","2003.0","4002.0","9546.0","352.0","145.0","3375.0","2537.0","10.0","643.0","356.0"
"2012-05-20","1954.0","3743.0","5906.0","368.0","47.0","3609.0","2577.0","12.0","730.0","313.0"
"2012-05-21","2547.0","5256.0","7406.0","416.0","62.0","4352.0","3408.0","19.0","985.0","460.0"
"2012-05-22","2576.0","5420.0","6924.0","417.0","54.0","4289.0","3569.0","14.0","978.0","424.0"
"2012-05-23","2685.0","5570.0","7231.0","427.0","55.0","4481.0","3626.0","19.0","1026.0","456.0"
"2012-05-24","2624.0","5454.0","6791.0","396.0","50.0","4088.0","3380.0","19.0","1036.0","428.0"
"2012-05-25","2300.0","4548.0","5713.0","364.0","38.0","3907.0","3064.0","18.0","876.0","302.0"
"2012-05-26","1559.0","3359.0","4006.0","276.0","30.0","3254.0","2287.0","13.0","634.0","235.0"
"2012-05-27","1636.0","3459.0","4167.0","294.0","25.0","3620.0","2454.0","10.0","621.0","274.0"
"2012-05-28","2181.0","4347.0","4914.0","350.0","35.0","4062.0","3014.0","6.0","807.0","353.0"
"2012-05-29","2358.0","5214.0","6043.0","443.0","45.0","4565.0","3485.0","15.0","1060.0","422.0"
"2012-05-30","2539.0","5378.0","6151.0","391.0","53.0","4439.0","3635.0","15.0","970.0","399.0"
"2012-05-31","2529.0","5362.0","6517.0","377.0","61.0","4241.0","3460.0","15.0","958.0","461.0"
"2012-06-01","2175.0","4637.0","5631.0","335.0","59.0","3815.0","2911.0","18.0","842.0","335.0"
"2012-06-02","1673.0","3945.0","4717.0","287.0","36.0","3293.0","2560.0","12.0","656.0","287.0"
"2012-06-03","1717.0","3907.0","4529.0","288.0","17.0","3703.0","2600.0","10.0","641.0","314.0"
"2012-06-04","2197.0","4929.0","5317.0","379.0","53.0","4252.0","2932.0","16.0","889.0","391.0"
"2012-06-05","2522.0","5527.0","6119.0","492.0","66.0","4862.0","3369.0","16.0","1090.0","471.0"
"2012-06-06","2575.0","5143.0","5962.0","404.0","41.0","4132.0","3215.0","12.0","941.0","407.0"
"2012-06-07","2461.0","5106.0","5770.0","385.0","67.0","4146.0","3961.0","15.0","938.0","409.0"
"2012-06-08","2130.0","4702.0","5599.0","417.0","45.0","4015.0","3029.0","23.0","872.0","349.0"
"2012-06-09","1611.0","3497.0","4109.0","301.0","27.0","3364.0","2490.0","11.0","613.0","284.0"
"2012-06-10","1547.0","3389.0","4145.0","309.0","27.0","3468.0","2387.0","11.0","670.0","282.0"
"2012-06-11","2412.0","5197.0","5629.0","372.0","56.0","4183.0","3333.0","16.0","1093.0","444.0"
"2012-06-12","2488.0","5285.0","5922.0","394.0","51.0","4417.0","3442.0","25.0","1031.0","384.0"
"2012-06-13","2348.0","5020.0","5950.0","411.0","67.0","4156.0","3389.0","28.0","948.0","393.0"
"2012-06-14","2586.0","5399.0","6691.0","383.0","61.0","4423.0","3530.0","23.0","1076.0","368.0"
"2012-06-15","2070.0","4375.0","5867.0","321.0","44.0","3807.0","2951.0","10.0","818.0","331.0"
"2012-06-16","1552.0","3649.0","4799.0","278.0","54.0","3430.0","2293.0","7.0","680.0","278.0"
"2012-06-17","1539.0","3499.0","4407.0","309.0","39.0","3476.0","2477.0","14.0","610.0","296.0"
"2012-06-18","2121.0","5084.0","5954.0","395.0","82.0","4290.0","3256.0","18.0","937.0","390.0"
"2012-06-19","2421.0","5145.0","6257.0","446.0","71.0","4354.0","3445.0","10.0","1053.0","433.0"
"2012-06-20","2631.0","5189.0","6577.0","399.0","66.0","4314.0","3488.0","14.0","1031.0","347.0"
"2012-06-21","2422.0","5011.0","5935.0","385.0","79.0","4228.0","3210.0","20.0","965.0","373.0"
"2012-06-22","1889.0","4193.0","5339.0","370.0","63.0","3696.0","2857.0","18.0","820.0","348.0"
"2012-06-23","1501.0","3257.0","4018.0","238.0","42.0","3220.0","2350.0","7.0","604.0","231.0"
"2012-06-24","1462.0","3109.0","3802.0","251.0","45.0","3235.0","2265.0","7.0","586.0","219.0"
"2012-06-25","2268.0","4728.0","5330.0","371.0","95.0","5307.0","3017.0","10.0","917.0","325.0"
"2012-06-26","2413.0","4788.0","5563.0","381.0","94.0","4150.0","3084.0","15.0","1083.0","357.0"
"2012-06-27","2231.0","4850.0","5598.0","362.0","64.0","3985.0","3034.0","10.0","1016.0","333.0"
"2012-06-28","2150.0","4587.0","5241.0","321.0","79.0","3911.0","2861.0","11.0","929.0","340.0"
"2012-06-29","1915.0","4059.0","4954.0","349.0","64.0","3494.0","2662.0","12.0","752.0","280.0"
"2012-06-30","1476.0","3137.0","3863.0","252.0","38.0","3043.0","2190.0","11.0","597.0","199.0"
"2012-07-01","1533.0","3016.0","3851.0","320.0","52.0","3300.0","2391.0","6.0","575.0","215.0"
"2012-07-02","2096.0","4496.0","5060.0","355.0","77.0","3900.0","2961.0","12.0","842.0","307.0"
"2012-07-03","2089.0","4515.0","5262.0","376.0","76.0","3877.0","2853.0","14.0","966.0","318.0"
"2012-07-04","1870.0","4314.0","4770.0","342.0","71.0","3844.0","2779.0","17.0","744.0","385.0"
"2012-07-05","1996.0","4472.0","5142.0","348.0","71.0","3927.0","2865.0","10.0","847.0","321.0"
"2012-07-06","1751.0","4075.0","4894.0","319.0","63.0","3498.0","2596.0","11.0","758.0","346.0"
"2012-07-07","1451.0","3128.0","3660.0","287.0","41.0","3354.0","2214.0","12.0","552.0","212.0"
"2012-07-08","1414.0","2996.0","3743.0","270.0","48.0","3313.0","2226.0","6.0","556.0","221.0"
"2012-07-09","2149.0","4721.0","5557.0","355.0","73.0","4042.0","3015.0","15.0","883.0","358.0"
"2012-07-10","2137.0","4640.0","5312.0","377.0","111.0","3983.0","3248.0","20.0","942.0","328.0"
"2012-07-11","2253.0","4726.0","5791.0","352.0","113.0","3869.0","3038.0","21.0","916.0","323.0"
"2012-07-12","2050.0","4687.0","5491.0","339.0","109.0","3847.0","2846.0","13.0","857.0","307.0"
"2012-07-13","1886.0","4252.0","5338.0","324.0","111.0","3777.0","2588.0","6.0","868.0","334.0"
"2012-07-14","1436.0","3461.0","4133.0","273.0","86.0","3265.0","2323.0","16.0","586.0","209.0"
"2012-07-15","1331.0","3074.0","3880.0","244.0","63.0","3316.0","2247.0","10.0","734.0","203.0"
"2012-07-16","1957.0","4454.0","5322.0","399.0","100.0","4084.0","2862.0","15.0","874.0","336.0"
"2012-07-17","2076.0","4661.0","5599.0","369.0","112.0","4177.0","3052.0","17.0","864.0","384.0"
"2012-07-18","2110.0","4694.0","6114.0","435.0","101.0","4052.0","3140.0","24.0","905.0","446.0"
"2012-07-19","1992.0","4638.0","6410.0","506.0","126.0","3872.0","3014.0","9.0","878.0","406.0"
"2012-07-20","2255.0","4803.0","12478.0","398.0","105.0","3751.0","3009.0","15.0","828.0","368.0"
"2012-07-21","1447.0","3437.0","5973.0","283.0","84.0","3150.0","2239.0","6.0","593.0","227.0"
"2012-07-22","1463.0","3135.0","4290.0","322.0","81.0","3034.0","2217.0","6.0","539.0","235.0"
"2012-07-23","2074.0","4600.0","6063.0","406.0","203.0","3909.0","3106.0","14.0","917.0","327.0"
"2012-07-24","2232.0","4843.0","6227.0","465.0","242.0","4055.0","3131.0","9.0","959.0","397.0"
"2012-07-25","2378.0","5208.0","8060.0","583.0","281.0","4236.0","3544.0","11.0","1012.0","402.0"
"2012-07-26","2470.0","5511.0","9019.0","512.0","418.0","4012.0","3660.0","16.0","903.0","383.0"
"2012-07-27","2300.0","5337.0","9181.0","415.0","596.0","3799.0","3747.0","10.0","796.0","410.0"
"2012-07-28","1632.0","4323.0","6384.0","290.0","2600.0","3127.0","2991.0","14.0","556.0","277.0"
"2012-07-29","2185.0","4558.0","13165.0","447.0","281.0","3319.0","3205.0","7.0","598.0","322.0"
"2012-07-30","2378.0","5430.0","13953.0","461.0","152.0","3818.0","3555.0","9.0","844.0","428.0"
"2012-07-31","2221.0","4965.0","9501.0","341.0","83.0","3936.0","3141.0","22.0","949.0","346.0"
"2012-08-01","2552.0","4790.0","6037.0","396.0","66.0","3928.0","3030.0","10.0","917.0","394.0"
"2012-08-02","6474.0","5014.0","6924.0","475.0","51.0","3710.0","3077.0","9.0","878.0","398.0"
"2012-08-03","2686.0","4119.0","5895.0","402.0","58.0","3389.0","2892.0","14.0","871.0","295.0"
"2012-08-04","1611.0","2998.0","4026.0","355.0","28.0","2881.0","2069.0","8.0","573.0","204.0"
"2012-08-05","1524.0","2933.0","3969.0","309.0","29.0","3114.0","2229.0","13.0","562.0","243.0"
"2012-08-06","2036.0","3960.0","5055.0","380.0","52.0","3584.0","2612.0","9.0","725.0","292.0"
"2012-08-07","2145.0","4549.0","5470.0","425.0","48.0","3789.0","2941.0","13.0","959.0","323.0"
"2012-08-08","2236.0","4688.0","5751.0","434.0","37.0","3866.0","2994.0","11.0","1294.0","304.0"
"2012-08-09","2243.0","4590.0","5689.0","370.0","52.0","3971.0","2947.0","6.0","1206.0","354.0"
"2012-08-10","2021.0","4397.0","5244.0","333.0","38.0","3629.0","2559.0","14.0","853.0","291.0"
"2012-08-11","1495.0","3241.0","4074.0","254.0","26.0","3087.0","2273.0","10.0","522.0","202.0"
"2012-08-12","1486.0","3069.0","3857.0","304.0","19.0","3094.0","2151.0","4.0","540.0","241.0"
"2012-08-13","2259.0","4573.0","5430.0","371.0","43.0","4079.0","2942.0","7.0","876.0","322.0"
"2012-08-14","2505.0","5215.0","6172.0","446.0","38.0","4269.0","3431.0","10.0","1266.0","316.0"
"2012-08-15","2331.0","4495.0","5587.0","368.0","43.0","3637.0","2773.0","18.0","969.0","296.0"
"2012-08-16","2348.0","4568.0","9111.0","371.0","28.0","3576.0","2836.0","13.0","912.0","442.0"
"2012-08-17","2669.0","5266.0","16797.0","491.0","25.0","3557.0","2927.0","11.0","847.0","604.0"
"2012-08-18","1620.0","3517.0","6173.0","440.0","28.0","3169.0","2208.0","6.0","561.0","250.0"
"2012-08-19","1415.0","2939.0","4897.0","333.0","22.0","2897.0","1948.0","11.0","535.0","230.0"
"2012-08-20","2118.0","4315.0","6759.0","357.0","20.0","3572.0","2616.0","13.0","922.0","359.0"
"2012-08-21","2298.0","4456.0","6188.0","449.0","43.0","4004.0","2699.0","14.0","910.0","295.0"
"2012-08-22","2144.0","4474.0","6121.0","453.0","22.0","3809.0","2892.0","14.0","867.0","322.0"
"2012-08-23","2278.0","4525.0","6347.0","394.0","36.0","3867.0","2691.0","10.0","894.0","336.0"
"2012-08-24","2114.0","4059.0","5599.0","358.0","31.0","3510.0","2514.0","5.0","788.0","349.0"
