"date","Malaria","Malaria_vaccine","Protozoa","Plasmodium","Fever","Jaundice","Epileptic_seizure","Anopheles","Plasmodium_falciparum","Sepsis"
"2010-09-15","7794.0","209.0","2627.0","858.0","5194.0","4561.0","1973.0","500.0","690.0","4463.0"
"2010-09-16","7719.0","230.0","2465.0","895.0","5154.0","4598.0","2045.0","528.0","739.0","4367.0"
"2010-09-17","6492.0","157.0","1907.0","649.0","4420.0","4060.0","1741.0","443.0","572.0","3912.0"
"2010-09-18","6012.0","132.0","1280.0","430.0","3764.0","3425.0","1701.0","351.0","386.0","2861.0"
"2010-09-19","6508.0","159.0","1955.0","639.0","4293.0","3788.0","1736.0","438.0","521.0","3350.0"
"2010-09-20","7535.0","203.0","2706.0","816.0","5315.0","4926.0","1962.0","451.0","692.0","4280.0"
"2010-09-21","7839.0","210.0","2510.0","843.0","5455.0","4812.0","2065.0","456.0","720.0","4685.0"
"2010-09-22","8341.0","247.0","2502.0","962.0","5252.0","4644.0","1855.0","685.0","801.0","4434.0"
"2010-09-23","7915.0","199.0","2515.0","890.0","5045.0","4625.0","1755.0","575.0","770.0","4257.0"
"2010-09-24","6712.0","175.0","1998.0","727.0","4748.0","4250.0","1855.0","436.0","649.0","3985.0"
"2010-09-25","5115.0","144.0","1311.0","501.0","3713.0","3284.0","1372.0","317.0","425.0","3003.0"
"2010-09-26","6185.0","179.0","1876.0","608.0","4139.0","3558.0","1524.0","420.0","558.0","3182.0"
"2010-09-27","7953.0","180.0","2367.0","892.0","5673.0","4838.0","2065.0","514.0","748.0","4590.0"
"2010-09-28","8138.0","225.0","2610.0","974.0","5760.0","5009.0","2028.0","500.0","788.0","4953.0"
"2010-09-29","7807.0","200.0","2596.0","960.0","5291.0","4856.0","1911.0","472.0","810.0","4685.0"
"2010-09-30","7521.0","194.0","2273.0","883.0","4954.0","4517.0","1863.0","449.0","695.0","4507.0"
"2010-10-01","6629.0","164.0","1846.0","1253.0","4251.0","4032.0","1668.0","359.0","621.0","3875.0"
"2010-10-02","5549.0","121.0","1527.0","518.0","3754.0","3696.0","1363.0","283.0","543.0","3002.0"
"2010-10-03","6115.0","140.0","1746.0","592.0","4028.0","3861.0","1522.0","363.0","516.0","3109.0"
"2010-10-04","7815.0","227.0","2358.0","842.0","5047.0","5092.0","1885.0","480.0","1035.0","4591.0"
"2010-10-05","7948.0","226.0","2597.0","896.0","5128.0","5159.0","2051.0","514.0","669.0","5209.0"
"2010-10-06","7888.0","210.0","2290.0","876.0","5169.0","4917.0","2018.0","487.0","727.0","4666.0"
"2010-10-07","7502.0","215.0","2338.0","857.0","4796.0","4598.0","1907.0","433.0","734.0","4603.0"
"2010-10-08","6634.0","220.0","1959.0","676.0","4476.0","4256.0","1730.0","362.0","658.0","3972.0"
"2010-10-09","4795.0","118.0","1300.0","482.0","3521.0","3403.0","1489.0","325.0","408.0","2938.0"
"2010-10-10","6114.0","172.0","1678.0","559.0","3920.0","3789.0","1526.0","365.0","526.0","3236.0"
"2010-10-11","7946.0","199.0","2208.0","794.0","5007.0","8438.0","1985.0","451.0","741.0","4461.0"
"2010-10-12","9174.0","263.0","2658.0","1014.0","5351.0","6129.0","2060.0","509.0","744.0","4700.0"
"2010-10-13","8549.0","208.0","2368.0","772.0","4794.0","5057.0","2047.0","487.0","772.0","4597.0"
"2010-10-14","7870.0","241.0","2204.0","783.0","4708.0","5194.0","1966.0","491.0","648.0","4645.0"
"2010-10-15","6798.0","182.0","1839.0","686.0","4170.0","4463.0","1630.0","339.0","590.0","3944.0"
"2010-10-16","5034.0","143.0","1402.0","497.0","3440.0","3438.0","1387.0","282.0","465.0","2885.0"
"2010-10-17","5797.0","157.0","1897.0","620.0","3668.0","3891.0","1575.0","338.0","490.0","3457.0"
"2010-10-18","8163.0","240.0","2315.0","798.0","5004.0","5041.0","1923.0","461.0","810.0","4536.0"
"2010-10-19","8043.0","237.0","2269.0","792.0","4956.0","4996.0","1800.0","494.0","723.0","4778.0"
"2010-10-20","7563.0","185.0","2314.0","805.0","4967.0","4865.0","2116.0","443.0","737.0","4725.0"
"2010-10-21","8331.0","214.0","2078.0","732.0","4771.0","4829.0","1847.0","445.0","649.0","5138.0"
"2010-10-22","7189.0","218.0","1851.0","668.0","3960.0","4309.0","1716.0","481.0","593.0","4353.0"
"2010-10-23","10357.0","164.0","1347.0","516.0","3449.0","3377.0","1351.0","373.0","661.0","3117.0"
"2010-10-24","9195.0","195.0","1618.0","567.0","3796.0","3754.0","1547.0","349.0","688.0","3361.0"
"2010-10-25","9282.0","218.0","2368.0","793.0","4746.0","5112.0","2112.0","479.0","843.0","4990.0"
"2010-10-26","9904.0","258.0","2490.0","863.0","5065.0","5373.0","2119.0","612.0","915.0","5206.0"
"2010-10-27","8351.0","273.0","2373.0","950.0","4815.0","4871.0","1974.0","558.0","832.0","5933.0"
"2010-10-28","8600.0","218.0","2331.0","883.0","4954.0","4989.0","2008.0","586.0","770.0","4734.0"
"2010-10-29","8400.0","226.0","1576.0","749.0","4091.0","4105.0","1879.0","527.0","606.0","4105.0"
"2010-10-30","5890.0","143.0","1236.0","458.0","3341.0","3342.0","1415.0","373.0","468.0","3016.0"
"2010-10-31","6752.0","176.0","1506.0","578.0","3778.0","3754.0","1534.0","397.0","623.0","3431.0"
"2010-11-01","8117.0","239.0","2146.0","788.0","5018.0","5032.0","2071.0","496.0","797.0","4738.0"
"2010-11-02","8147.0","213.0","2392.0","840.0","5338.0","5139.0","1979.0","461.0","788.0","4638.0"
"2010-11-03","7964.0","211.0","2377.0","774.0","6824.0","4723.0","1867.0","437.0","734.0","4469.0"
"2010-11-04","8409.0","221.0","2271.0","841.0","5099.0","4785.0","1977.0","427.0","682.0","4624.0"
"2010-11-05","6890.0","195.0","1795.0","646.0","4343.0","4226.0","1814.0","338.0","603.0","4246.0"
"2010-11-06","5108.0","158.0","1409.0","490.0","3404.0","3328.0","1482.0","258.0","460.0","8612.0"
"2010-11-07","5881.0","156.0","1784.0","601.0","3824.0","3853.0","1623.0","330.0","545.0","12223.0"
"2010-11-08","8159.0","247.0","2461.0","892.0","5195.0","5077.0","1996.0","446.0","824.0","9382.0"
"2010-11-09","17703.0","299.0","2278.0","919.0","5154.0","5332.0","2057.0","526.0","930.0","6036.0"
"2010-11-10","14057.0","266.0","2254.0","961.0","5055.0","5378.0","2091.0","494.0","914.0","5224.0"
"2010-11-11","9052.0","204.0","2097.0","816.0","4869.0","5304.0","2148.0","444.0","661.0","4905.0"
"2010-11-12","7140.0","190.0","1875.0","732.0","4291.0","4478.0","1797.0","333.0","574.0","4249.0"
"2010-11-13","5052.0","150.0","1234.0","472.0","3529.0","3453.0","1609.0","254.0","442.0","3147.0"
"2010-11-14","5585.0","137.0","1482.0","522.0","3644.0","3773.0","1508.0","294.0","426.0","3502.0"
"2010-11-15","7229.0","239.0","1962.0","719.0","4608.0","4845.0","1990.0","340.0","789.0","4112.0"
"2010-11-16","7871.0","363.0","1914.0","827.0","4633.0","4662.0","1772.0","399.0","885.0","4310.0"
"2010-11-17","7808.0","330.0","2143.0","927.0","4832.0","4825.0","2114.0","414.0","758.0","4542.0"
"2010-11-18","8355.0","301.0","2117.0","850.0","4640.0","5033.0","2115.0","391.0","845.0","4659.0"
"2010-11-19","6700.0","220.0","2015.0","718.0","3985.0","4367.0","1843.0","316.0","622.0","4211.0"
"2010-11-20","5261.0","153.0","1279.0","502.0","3526.0","3774.0","1657.0","332.0","462.0","3388.0"
"2010-11-21","6086.0","167.0","1640.0","606.0","3987.0","3820.0","1608.0","302.0","613.0","3589.0"
"2010-11-22","8834.0","309.0","1980.0","884.0","4914.0","4948.0","2107.0","482.0","813.0","4697.0"
"2010-11-23","8292.0","254.0","2218.0","939.0","4866.0","4822.0","2103.0","462.0","798.0","4367.0"
"2010-11-24","7765.0","247.0","1927.0","972.0","4641.0","4784.0","2160.0","404.0","780.0","4180.0"
"2010-11-25","7551.0","259.0","1586.0","629.0","4003.0","4087.0","1944.0","319.0","617.0","3562.0"
"2010-11-26","6150.0","214.0","1235.0","608.0","3685.0","3824.0","1725.0","292.0","543.0","3107.0"
"2010-11-27","5082.0","160.0","1175.0","464.0","3564.0","3521.0","1636.0","277.0","477.0","3109.0"
"2010-11-28","6519.0","201.0","1536.0","660.0","4001.0","4029.0","1791.0","341.0","601.0","3727.0"
"2010-11-29","8774.0","271.0","2154.0","924.0","5019.0","5575.0","2105.0","434.0","829.0","4630.0"
"2010-11-30","8450.0","333.0","2275.0","891.0","5175.0","5588.0","2180.0","490.0","855.0","4866.0"
"2010-12-01","8308.0","236.0","2306.0","1037.0","5252.0","5173.0","2128.0","432.0","829.0","4756.0"
"2010-12-02","8208.0","247.0","2091.0","835.0","4694.0","5129.0","2119.0","401.0","751.0","4659.0"
"2010-12-03","6776.0","224.0","1790.0","694.0","4194.0","4497.0","1981.0","321.0","652.0","3887.0"
"2010-12-04","5524.0","158.0","1419.0","450.0","3956.0","4099.0","1679.0","246.0","450.0","3248.0"
"2010-12-05","6620.0","201.0","1575.0","594.0","4340.0","4548.0","1888.0","321.0","585.0","3463.0"
"2010-12-06","8335.0","239.0","2083.0","869.0","5417.0","5225.0","2167.0","429.0","834.0","4832.0"
"2010-12-07","8170.0","234.0","2185.0","930.0","5660.0","5645.0","2384.0","422.0","827.0","4931.0"
"2010-12-08","8732.0","256.0","2212.0","886.0","5942.0","6020.0","2305.0","503.0","812.0","4812.0"
"2010-12-09","8186.0","250.0","2105.0","788.0","5592.0","5706.0","2196.0","389.0","802.0","5113.0"
"2010-12-10","7519.0","228.0","1690.0","708.0","5878.0","5240.0","2088.0","351.0","640.0","4673.0"
"2010-12-11","5871.0","165.0","1302.0","508.0","4638.0","4523.0","1727.0","318.0","436.0","3265.0"
"2010-12-12","6660.0","173.0","1630.0","580.0","5071.0","4574.0","1954.0","354.0","567.0","3488.0"
"2010-12-13","7971.0","245.0","2369.0","693.0","6132.0","5188.0","2302.0","389.0","662.0","4606.0"
"2010-12-14","8060.0","281.0","2291.0","749.0","6201.0","5515.0","2321.0","426.0","753.0","4438.0"
"2010-12-15","7758.0","227.0","1934.0","703.0","5997.0","5002.0","2034.0","370.0","711.0","4302.0"
"2010-12-16","7232.0","212.0","1682.0","583.0","5621.0","4891.0","5415.0","404.0","611.0","4059.0"
"2010-12-17","5851.0","155.0","1301.0","782.0","4987.0","4189.0","2094.0","261.0","413.0","3362.0"
"2010-12-18","4438.0","124.0","963.0","305.0","4453.0","3587.0","1535.0","205.0","309.0","2784.0"
"2010-12-19","4783.0","124.0","1064.0","335.0","4992.0","3651.0","1698.0","246.0","310.0","3294.0"
"2010-12-20","6415.0","176.0","1415.0","423.0","6163.0","4742.0","1983.0","318.0","555.0","4707.0"
"2010-12-21","5946.0","139.0","1221.0","374.0","6208.0","4649.0","1909.0","266.0","403.0","3823.0"
"2010-12-22","5598.0","171.0","1103.0","336.0","5811.0","4374.0","1788.0","253.0","460.0","3976.0"
"2010-12-23","5197.0","155.0","921.0","283.0","5036.0","4066.0","1776.0","186.0","345.0","3386.0"
"2010-12-24","4419.0","84.0","711.0","246.0","3876.0","3163.0","1403.0","145.0","229.0","2491.0"
"2010-12-25","3478.0","96.0","625.0","176.0","3364.0","2705.0","1022.0","111.0","203.0","2024.0"
"2010-12-26","4254.0","102.0","684.0","187.0","4594.0","3277.0","1455.0","144.0","273.0","2425.0"
"2010-12-27","4848.0","140.0","813.0","252.0","5491.0","3731.0","2335.0","192.0","288.0","3267.0"
"2010-12-28","5174.0","158.0","934.0","265.0","5695.0","4110.0","2085.0","158.0","303.0","3416.0"
"2010-12-29","5964.0","159.0","1048.0","303.0","6094.0","4374.0","1940.0","210.0","337.0","3960.0"
"2010-12-30","5111.0","140.0","940.0","283.0","5507.0","3991.0","1819.0","194.0","328.0","3675.0"
"2010-12-31","4559.0","125.0","772.0","247.0","4852.0","3657.0","1584.0","143.0","262.0","3075.0"
"2011-01-01","4417.0","118.0","727.0","236.0","4315.0","3131.0","1394.0","118.0","245.0","2534.0"
"2011-01-02","6044.0","136.0","1172.0","313.0","5497.0","4046.0","1826.0","204.0","324.0","3278.0"
"2011-01-03","6926.0","198.0","1401.0","485.0","6307.0","4815.0","2069.0","252.0","422.0","4221.0"
"2011-01-04","7438.0","224.0","1686.0","405.0","6652.0","5570.0","1997.0","227.0","520.0","4364.0"
"2011-01-05","7331.0","236.0","1800.0","468.0","6935.0","5381.0","2223.0","271.0","488.0","4498.0"
"2011-01-06","7775.0","241.0","1871.0","529.0","6826.0","5664.0","2317.0","320.0","527.0","4905.0"
"2011-01-07","7106.0","225.0","1787.0","486.0","6138.0","5207.0","2160.0","259.0","506.0","4398.0"
"2011-01-08","6199.0","179.0","1316.0","349.0","5020.0","4152.0","1760.0","226.0","368.0","3507.0"
"2011-01-09","6643.0","173.0","1540.0","431.0","5419.0","4634.0","1970.0","240.0","446.0","3646.0"
"2011-01-10","7515.0","241.0","1986.0","473.0","6334.0","5608.0","2136.0","279.0","499.0","4229.0"
"2011-01-11","7541.0","233.0","2090.0","513.0","6682.0","5968.0","2164.0","285.0","441.0","4633.0"
"2011-01-12","7891.0","249.0","2199.0","667.0","6478.0","5561.0","2120.0","345.0","505.0","4513.0"
"2011-01-13","7803.0","242.0","2077.0","564.0","6391.0","5968.0","2466.0","317.0","491.0","4395.0"
"2011-01-14","7478.0","232.0","2067.0","549.0","6067.0","5493.0","2147.0","317.0","517.0","4600.0"
"2011-01-15","5682.0","161.0","1414.0","395.0","4873.0","4506.0","2028.0","233.0","343.0","3393.0"
"2011-01-16","6584.0","237.0","1648.0","486.0","5787.0","4749.0","2065.0","268.0","430.0","3533.0"
"2011-01-17","7866.0","260.0","1899.0","474.0","6371.0","5416.0","2433.0","396.0","543.0","4310.0"
"2011-01-18","8503.0","249.0","2419.0","655.0","7202.0","6001.0","2754.0","498.0","694.0","4445.0"
"2011-01-19","9031.0","264.0","2353.0","785.0","6926.0","6073.0","2529.0","480.0","739.0","5335.0"
"2011-01-20","14243.0","336.0","2419.0","1002.0","6781.0","5888.0","2268.0","483.0","765.0","4998.0"
"2011-01-21","22875.0","484.0","1964.0","998.0","5705.0","5050.0","2174.0","426.0","789.0","4006.0"
"2011-01-22","10404.0","292.0","1424.0","536.0","5341.0","4238.0","2047.0","275.0","442.0","3476.0"
"2011-01-23","7853.0","214.0","1698.0","547.0","6125.0","4687.0","1952.0","294.0","478.0","3730.0"
"2011-01-24","9726.0","274.0","2258.0","793.0","7004.0","5472.0","2337.0","464.0","666.0","4719.0"
"2011-01-25","7950.0","267.0","2221.0","777.0","6655.0","4818.0","2109.0","346.0","639.0","4586.0"
"2011-01-26","8359.0","276.0","2460.0","767.0","6673.0","5293.0","2224.0","470.0","631.0","4738.0"
"2011-01-27","7304.0","229.0","2122.0","725.0","5709.0","4751.0","1980.0","379.0","544.0","4234.0"
"2011-01-28","6411.0","194.0","1699.0","587.0","5105.0","4041.0","2004.0","300.0","470.0","3986.0"
"2011-01-29","4442.0","148.0","1269.0","429.0","4413.0","3449.0","1510.0","196.0","349.0","3122.0"
"2011-01-30","6936.0","156.0","1613.0","565.0","4967.0","3691.0","1449.0","270.0","449.0","3784.0"
"2011-01-31","7281.0","231.0","2136.0","882.0","6045.0","4700.0","1879.0","343.0","697.0","4444.0"
"2011-02-01","7765.0","262.0","2074.0","814.0","6050.0","4639.0","1769.0","372.0","658.0","4524.0"
"2011-02-02","6843.0","231.0","2054.0","936.0","5672.0","4390.0","1668.0","364.0","757.0","4197.0"
"2011-02-03","6976.0","234.0","2143.0","865.0","5469.0","4343.0","1583.0","405.0","666.0","4251.0"
"2011-02-04","6212.0","236.0","1702.0","790.0","4959.0","3993.0","1574.0","396.0","620.0","3943.0"
"2011-02-05","4465.0","136.0","1156.0","519.0","4191.0","3263.0","1336.0","290.0","441.0","2946.0"
"2011-02-06","5381.0","168.0","1516.0","627.0","4935.0","3658.0","1460.0","342.0","478.0","3302.0"
"2011-02-07","7247.0","272.0","2196.0","1025.0","6030.0","4572.0","1804.0","352.0","709.0","4157.0"
"2011-02-08","6861.0","235.0","2283.0","927.0","5834.0","4460.0","1754.0","314.0","690.0","4107.0"
"2011-02-09","7244.0","249.0","2394.0","986.0","5838.0","4516.0","1592.0","420.0","755.0","4134.0"
"2011-02-10","6891.0","261.0","2164.0","909.0","5526.0","4400.0","1705.0","467.0","637.0","4238.0"
"2011-02-11","5541.0","172.0","1630.0","728.0","4915.0","3897.0","1572.0","273.0","497.0","4211.0"
"2011-02-12","4078.0","128.0","1222.0","489.0","4708.0","3329.0","1375.0","231.0","428.0","3631.0"
"2011-02-13","4777.0","208.0","1586.0","647.0","4779.0","3748.0","1403.0","315.0","489.0","3222.0"
"2011-02-14","6549.0","285.0","2253.0","907.0","5919.0","4557.0","1877.0","323.0","709.0","4337.0"
"2011-02-15","6667.0","257.0","2117.0","960.0","5792.0","4592.0","2003.0","313.0","705.0","4571.0"
"2011-02-16","7503.0","259.0","2254.0","1039.0","6013.0","4804.0","1969.0","406.0","609.0","4557.0"
"2011-02-17","6693.0","230.0","1996.0","910.0","5600.0","4954.0","1709.0","349.0","569.0","4150.0"
"2011-02-18","5982.0","186.0","1686.0","669.0","4806.0","4317.0","1521.0","315.0","520.0","3577.0"
"2011-02-19","3936.0","142.0","1136.0","482.0","3954.0","3488.0","1382.0","248.0","371.0","2954.0"
"2011-02-20","4729.0","164.0","1475.0","645.0","4852.0","3966.0","1622.0","228.0","475.0","3430.0"
"2011-02-21","6420.0","254.0","1976.0","797.0","5857.0","5037.0","1818.0","365.0","714.0","4432.0"
"2011-02-22","6678.0","215.0","1947.0","849.0","5607.0","4849.0","1832.0","402.0","669.0","4467.0"
"2011-02-23","6307.0","240.0","1943.0","829.0","5388.0","4770.0","1765.0","290.0","643.0","4210.0"
"2011-02-24","7572.0","260.0","2006.0","983.0","5197.0","4780.0","1871.0","385.0","656.0","4433.0"
"2011-02-25","5716.0","189.0","1631.0","1067.0","4593.0","4315.0","1746.0","361.0","610.0","3695.0"
"2011-02-26","4411.0","155.0","1110.0","435.0","3837.0","3990.0","1429.0","242.0","360.0","2922.0"
"2011-02-27","5319.0","180.0","1577.0","604.0","4456.0","4382.0","1749.0","275.0","486.0","3586.0"
"2011-02-28","7517.0","255.0","2177.0","986.0","5489.0","4748.0","1906.0","577.0","832.0","4544.0"
"2011-03-01","6419.0","274.0","2279.0","917.0","5171.0","4654.0","1936.0","380.0","706.0","4389.0"
"2011-03-02","7021.0","248.0","2345.0","967.0","5344.0","4996.0","1960.0","357.0","727.0","4687.0"
"2011-03-03","6700.0","254.0","2058.0","954.0","4747.0","4583.0","1922.0","424.0","653.0","4381.0"
"2011-03-04","5754.0","176.0","1693.0","747.0","4399.0","4140.0","1650.0","317.0","560.0","3735.0"
"2011-03-05","4230.0","144.0","1117.0","483.0","3671.0","3391.0","1408.0","241.0","426.0","2940.0"
"2011-03-06","5169.0","195.0","1529.0","617.0","4090.0","3905.0","1539.0","295.0","516.0","3428.0"
"2011-03-07","7719.0","282.0","2055.0","886.0","5420.0","4936.0","2017.0","339.0","645.0","4296.0"
"2011-03-08","6992.0","269.0","2043.0","858.0","5076.0","4556.0","1845.0","374.0","678.0","4414.0"
"2011-03-09","7082.0","218.0","2085.0","939.0","4927.0","4620.0","1813.0","353.0","736.0","4326.0"
"2011-03-10","6886.0","272.0","1954.0","854.0","4973.0","4923.0","1843.0","414.0","697.0","4382.0"
"2011-03-11","6048.0","180.0","1422.0","633.0","4195.0","4075.0","1546.0","331.0","660.0","3425.0"
"2011-03-12","4482.0","118.0","1068.0","433.0","3658.0","3348.0","1190.0","231.0","394.0","2797.0"
"2011-03-13","5175.0","155.0","1404.0","541.0","4112.0","3745.0","1473.0","336.0","458.0","3112.0"
"2011-03-14","6714.0","242.0","1741.0","712.0","4807.0","4767.0","1776.0","325.0","806.0","4159.0"
"2011-03-15","6712.0","264.0","1830.0","770.0","4913.0","5325.0","1673.0","375.0","691.0","4173.0"
"2011-03-16","6505.0","239.0","1842.0","759.0","4768.0","5059.0","1766.0","392.0","650.0","4457.0"
"2011-03-17","6052.0","246.0","1747.0","765.0","4403.0","4671.0","1661.0","311.0","563.0","4049.0"
"2011-03-18","7727.0","252.0","1391.0","575.0","3909.0","3870.0","1507.0","267.0","479.0","3627.0"
"2011-03-19","4744.0","146.0","1012.0","366.0","3295.0","3505.0","1272.0","222.0","348.0","2950.0"
"2011-03-20","4542.0","164.0","1127.0","496.0","3672.0","3555.0","1372.0","269.0","434.0","3023.0"
"2011-03-21","6377.0","233.0","1637.0","751.0","4881.0","4676.0","1706.0","321.0","559.0","4196.0"
"2011-03-22","6482.0","235.0","1718.0","777.0","4537.0","4854.0","1872.0","340.0","686.0","3980.0"
"2011-03-23","6905.0","252.0","1828.0","816.0","4718.0","5010.0","1802.0","322.0","659.0","4188.0"
"2011-03-24","6377.0","213.0","1744.0","705.0","4575.0","4910.0","1673.0","367.0","630.0","4478.0"
"2011-03-25","5119.0","202.0","1511.0","641.0","3736.0","4032.0","1672.0","307.0","490.0","3849.0"
"2011-03-26","3815.0","147.0","965.0","382.0","3189.0","3473.0","1379.0","197.0","342.0","2887.0"
"2011-03-27","4266.0","176.0","1230.0","519.0","3375.0","3854.0","1516.0","249.0","472.0","3125.0"
"2011-03-28","7028.0","350.0","1715.0","799.0","4601.0","5046.0","1829.0","341.0","730.0","4317.0"
"2011-03-29","7249.0","315.0","1679.0","809.0","4508.0","4787.0","1769.0","324.0","675.0","4350.0"
"2011-03-30","6388.0","236.0","1668.0","775.0","4592.0","4579.0","1744.0","333.0","572.0","4605.0"
"2011-03-31","6415.0","252.0","1757.0","886.0","4244.0","4640.0","1796.0","401.0","627.0","4219.0"
