"date","Lyme_disease","Borrelia","Erythema_chronicum_migrans","Fever","Ixodes","Lyme_disease_controversy","Headache","Delayed_onset_muscle_soreness","Ixodes_ricinus","Vaccine"
"2012-02-23","6216.0","276.0","328.0","5735.0","67.0","12.0","2612.0","1819.0","67.0","2041.0"
"2012-02-24","5372.0","232.0","269.0","5016.0","46.0","14.0","2247.0","1571.0","51.0","1784.0"
"2012-02-25","4301.0","222.0","247.0","4227.0","26.0","7.0","1958.0","1288.0","42.0","1165.0"
"2012-02-26","4462.0","178.0","251.0","4529.0","35.0","6.0","2214.0","1365.0","42.0","1453.0"
"2012-02-27","5737.0","254.0","300.0","5898.0","52.0","13.0","2635.0","1864.0","64.0","2045.0"
"2012-02-28","6629.0","742.0","328.0","5864.0","71.0","27.0","2540.0","1785.0","73.0","2276.0"
"2012-02-29","7789.0","508.0","398.0","5331.0","93.0","12.0","2602.0","1800.0","65.0","2052.0"
"2012-03-01","7245.0","334.0","300.0","5189.0","56.0","12.0","2427.0","1789.0","81.0","1872.0"
"2012-03-02","5591.0","254.0","264.0","4634.0","44.0","15.0","2174.0","1612.0","69.0","1698.0"
"2012-03-03","4276.0","182.0","246.0","3971.0","35.0","7.0","1860.0","1116.0","42.0","1087.0"
"2012-03-04","4471.0","195.0","276.0","4650.0","51.0","17.0","2246.0","1336.0","65.0","1401.0"
"2012-03-05","5346.0","280.0","291.0","5498.0","63.0","13.0","2469.0","1611.0","52.0","2022.0"
"2012-03-06","5557.0","241.0","318.0","5814.0","45.0","12.0","2603.0","1677.0","61.0","1916.0"
"2012-03-07","5531.0","273.0","350.0","5784.0","56.0","11.0","2401.0","1861.0","58.0","1873.0"
"2012-03-08","5351.0","230.0","300.0","5454.0","43.0","7.0","2232.0","1750.0","55.0","1848.0"
"2012-03-09","5160.0","226.0","268.0","5192.0","49.0","13.0","2099.0","1562.0","46.0","1617.0"
"2012-03-10","3686.0","134.0","229.0","4044.0","41.0","15.0","1728.0","1114.0","41.0","1022.0"
"2012-03-11","4349.0","176.0","235.0","4563.0","53.0","4.0","2018.0","1283.0","47.0","1338.0"
"2012-03-12","5680.0","220.0","288.0","5543.0","59.0","13.0","2289.0","1558.0","65.0","1772.0"
"2012-03-13","5836.0","263.0","326.0","5787.0","71.0","8.0","2199.0","1351.0","75.0","1803.0"
"2012-03-14","5195.0","212.0","362.0","4932.0","50.0","19.0","2217.0","1432.0","62.0","1877.0"
"2012-03-15","5061.0","226.0","319.0","4023.0","59.0","15.0","1944.0","1497.0","69.0","1842.0"
"2012-03-16","4601.0","191.0","296.0","3451.0","58.0","15.0","1600.0","1106.0","63.0","1578.0"
"2012-03-17","4016.0","155.0","263.0","3126.0","35.0","9.0","1492.0","941.0","57.0","1043.0"
"2012-03-18","4281.0","177.0","282.0","3176.0","57.0","11.0","1551.0","1015.0","73.0","1212.0"
"2012-03-19","7230.0","346.0","466.0","4180.0","117.0","6.0","2051.0","1449.0","112.0","1883.0"
"2012-03-20","6549.0","232.0","375.0","4498.0","82.0","12.0","1884.0","1359.0","98.0","1822.0"
"2012-03-21","6306.0","270.0","358.0","4055.0","83.0","9.0","1787.0","1482.0","83.0","1849.0"
"2012-03-22","5293.0","237.0","339.0","3888.0","70.0","9.0","1689.0","1348.0","85.0","1653.0"
"2012-03-23","5942.0","203.0","327.0","3047.0","71.0","11.0","1437.0","1139.0","72.0","1516.0"
"2012-03-24","4036.0","113.0","243.0","2475.0","56.0","11.0","1283.0","844.0","45.0","975.0"
"2012-03-25","9158.0","191.0","462.0","3040.0","75.0","16.0","1541.0","1072.0","88.0","1324.0"
"2012-03-26","7332.0","285.0","453.0","3971.0","97.0","16.0","1925.0","1570.0","125.0","1799.0"
"2012-03-27","6600.0","237.0","423.0","3764.0","108.0","10.0","1858.0","1266.0","101.0","1674.0"
"2012-03-28","6569.0","259.0","421.0","3668.0","80.0","11.0","1892.0","1339.0","99.0","1986.0"
"2012-03-29","8763.0","241.0","497.0","3330.0","109.0","16.0","1753.0","1362.0","130.0","1632.0"
"2012-03-30","5399.0","209.0","344.0","5492.0","71.0","11.0","1578.0","1161.0","81.0","1610.0"
"2012-03-31","4313.0","167.0","280.0","7918.0","55.0","4.0","1441.0","935.0","56.0","1099.0"
"2012-04-01","7308.0","168.0","367.0","2831.0","59.0","7.0","1444.0","925.0","94.0","1117.0"
"2012-04-02","7603.0","232.0","470.0","3620.0","89.0","19.0","1885.0","1334.0","120.0","1665.0"
"2012-04-03","6320.0","227.0","417.0","3699.0","100.0","13.0","1852.0","1333.0","88.0","1840.0"
"2012-04-04","6161.0","203.0","384.0","3421.0","93.0","12.0","1736.0","1377.0","93.0","1620.0"
"2012-04-05","5863.0","167.0","346.0","3065.0","81.0","14.0","1551.0","1216.0","60.0","1591.0"
"2012-04-06","6696.0","170.0","380.0","2806.0","69.0","10.0","1419.0","1102.0","74.0","1157.0"
"2012-04-07","4249.0","127.0","272.0","2281.0","55.0","10.0","1384.0","916.0","89.0","904.0"
"2012-04-08","4538.0","129.0","267.0","2770.0","56.0","8.0","1415.0","944.0","88.0","1034.0"
"2012-04-09","6355.0","197.0","389.0","3400.0","64.0","19.0","1796.0","1126.0","83.0","1555.0"
"2012-04-10","6887.0","287.0","435.0","3762.0","99.0","15.0","1831.0","1249.0","97.0","1761.0"
"2012-04-11","6659.0","263.0","395.0","3525.0","76.0","13.0","1704.0","1353.0","78.0","1669.0"
"2012-04-12","5934.0","204.0","334.0","3434.0","87.0","16.0","1785.0","1399.0","93.0","1672.0"
"2012-04-13","8883.0","176.0","373.0","2931.0","91.0","20.0","1628.0","1201.0","74.0","1417.0"
"2012-04-14","6440.0","162.0","330.0","2725.0","77.0","11.0","1427.0","974.0","79.0","1272.0"
"2012-04-15","6423.0","188.0","387.0","2946.0","74.0","9.0","1571.0","1116.0","76.0","1243.0"
"2012-04-16","8106.0","252.0","486.0","3733.0","79.0","15.0","1831.0","1379.0","101.0","1925.0"
"2012-04-17","7357.0","271.0","439.0","3845.0","124.0","25.0","1867.0","1396.0","104.0","1924.0"
"2012-04-18","7632.0","295.0","476.0","4164.0","122.0","19.0","1828.0","1407.0","101.0","1920.0"
"2012-04-19","8006.0","312.0","448.0","4124.0","112.0","25.0","1709.0","1448.0","117.0","1898.0"
"2012-04-20","8898.0","302.0","488.0","3816.0","94.0","28.0","1667.0","1252.0","104.0","1880.0"
"2012-04-21","5643.0","189.0","300.0","2906.0","76.0","17.0","1320.0","939.0","76.0","1882.0"
"2012-04-22","6217.0","213.0","435.0","3465.0","68.0","10.0","1543.0","1050.0","107.0","1607.0"
"2012-04-23","8397.0","256.0","501.0","4515.0","105.0","26.0","2094.0","2078.0","146.0","2208.0"
"2012-04-24","7601.0","266.0","445.0","4193.0","90.0","18.0","1850.0","1444.0","129.0","2123.0"
"2012-04-25","7199.0","321.0","485.0","4218.0","109.0","29.0","1754.0","1366.0","119.0","2129.0"
"2012-04-26","7230.0","266.0","382.0","4136.0","98.0","26.0","1767.0","1349.0","106.0","2164.0"
"2012-04-27","6829.0","247.0","421.0","3731.0","89.0","26.0","1535.0","1170.0","93.0","1820.0"
"2012-04-28","5549.0","173.0","291.0","2956.0","67.0","15.0","1316.0","804.0","74.0","1128.0"
"2012-04-29","6531.0","213.0","343.0","3501.0","84.0","11.0","1520.0","1066.0","115.0","1450.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","10150.0","278.0","515.0","4212.0","120.0","16.0","1940.0","1342.0","145.0","2069.0"
"2012-05-02","9824.0","313.0","464.0","4242.0","131.0","21.0","1707.0","1417.0","157.0","2105.0"
"2012-05-03","10097.0","322.0","492.0","4166.0","89.0","22.0","1817.0","1470.0","118.0","2086.0"
"2012-05-04","7988.0","300.0","414.0","3534.0","102.0","29.0","1662.0","1206.0","122.0","1666.0"
"2012-05-05","6534.0","187.0","410.0","3227.0","55.0","16.0","1514.0","1029.0","93.0","1299.0"
"2012-05-06","6580.0","201.0","398.0","3287.0","98.0","11.0","1688.0","1134.0","139.0","1371.0"
"2012-05-07","10263.0","349.0","611.0","4349.0","142.0","28.0","2188.0","1705.0","156.0","2205.0"
"2012-05-08","9983.0","368.0","604.0","4449.0","119.0","17.0","2258.0","1633.0","179.0","2337.0"
"2012-05-09","9278.0","366.0","524.0","4435.0","139.0","17.0","2115.0","1843.0","138.0","2278.0"
"2012-05-10","8854.0","781.0","558.0","3776.0","96.0","35.0","1990.0","1763.0","174.0","1885.0"
"2012-05-11","8737.0","666.0","484.0","3549.0","113.0","19.0","1910.0","1437.0","120.0","1716.0"
"2012-05-12","6431.0","272.0","348.0","2842.0","68.0","9.0","1622.0","1071.0","107.0","1142.0"
"2012-05-13","6878.0","293.0","446.0","3174.0","95.0","11.0","1724.0","1333.0","124.0","1270.0"
"2012-05-14","9921.0","384.0","570.0","4150.0","151.0","26.0","2141.0","1615.0","129.0","1871.0"
"2012-05-15","10965.0","774.0","652.0","4182.0","140.0","35.0","2155.0","1475.0","171.0","2165.0"
"2012-05-16","9926.0","590.0","573.0","3861.0","121.0","32.0","1983.0","1609.0","152.0","1885.0"
"2012-05-17","9464.0","430.0","555.0","4833.0","110.0","37.0","1969.0","1568.0","159.0","1900.0"
"2012-05-18","8551.0","304.0","504.0","3356.0","92.0","16.0","1841.0","1302.0","141.0","1634.0"
"2012-05-19","8398.0","218.0","416.0","2832.0","91.0","22.0","1904.0","1050.0","101.0","1038.0"
"2012-05-20","8535.0","214.0","479.0","3054.0","94.0","14.0","1705.0","1189.0","125.0","1346.0"
"2012-05-21","11389.0","366.0","562.0","3934.0","178.0","16.0","2157.0","1523.0","154.0","2013.0"
"2012-05-22","10961.0","349.0","614.0","3891.0","134.0","21.0","2077.0","1442.0","180.0","1811.0"
"2012-05-23","11258.0","338.0","619.0","4115.0","154.0","19.0","2031.0","1624.0","171.0","2044.0"
"2012-05-24","9611.0","326.0","547.0","4007.0","114.0","20.0","2061.0","1541.0","163.0","2088.0"
"2012-05-25","9175.0","286.0","560.0","3598.0","71.0","19.0","1986.0","1233.0","105.0","1650.0"
"2012-05-26","6840.0","281.0","433.0","3325.0","83.0","12.0","1639.0","1017.0","108.0","1083.0"
"2012-05-27","7585.0","240.0","435.0","3763.0","96.0","18.0","1776.0","1159.0","131.0","1395.0"
"2012-05-28","8881.0","273.0","550.0","4344.0","118.0","21.0","2036.0","1392.0","177.0","1786.0"
"2012-05-29","11379.0","320.0","755.0","4714.0","201.0","31.0","2139.0","1470.0","161.0","2036.0"
"2012-05-30","10265.0","341.0","732.0","4707.0","130.0","24.0","2092.0","1683.0","145.0","2080.0"
"2012-05-31","9993.0","290.0","675.0","4467.0","107.0","7.0","2001.0","1583.0","138.0","1862.0"
"2012-06-01","8659.0","244.0","565.0","4025.0","123.0","24.0","1793.0","1337.0","116.0","1485.0"
"2012-06-02","7402.0","204.0","544.0","3494.0","95.0","11.0","1627.0","1175.0","113.0","1097.0"
"2012-06-03","7653.0","258.0","471.0","3928.0","74.0","10.0","1745.0","1292.0","150.0","1289.0"
"2012-06-04","9856.0","286.0","627.0","4189.0","145.0","15.0","2224.0","1441.0","139.0","1689.0"
"2012-06-05","10137.0","295.0","680.0","4957.0","126.0","19.0","2178.0","1574.0","157.0","1797.0"
"2012-06-06","9069.0","278.0","612.0","4411.0","108.0","15.0","2068.0","1752.0","107.0","1832.0"
"2012-06-07","8903.0","282.0","639.0","4385.0","103.0","14.0","2008.0","1756.0","124.0","2369.0"
"2012-06-08","8786.0","265.0","569.0","4045.0","112.0","17.0","1960.0","1435.0","146.0","1496.0"
"2012-06-09","6614.0","206.0","435.0","3430.0","86.0","8.0","1621.0","1100.0","138.0","1101.0"
"2012-06-10","7713.0","226.0","457.0","3612.0","94.0","13.0","1755.0","1199.0","131.0","1240.0"
"2012-06-11","10017.0","300.0","759.0","4447.0","127.0","22.0","2132.0","1531.0","171.0","1687.0"
"2012-06-12","10055.0","266.0","693.0","4478.0","89.0","19.0","3146.0","2112.0","146.0","1808.0"
"2012-06-13","8914.0","294.0","639.0","4531.0","99.0","9.0","2191.0","4781.0","155.0","1726.0"
"2012-06-14","9409.0","299.0","579.0","4555.0","66.0","22.0","2101.0","2300.0","117.0","1795.0"
"2012-06-15","7984.0","225.0","542.0","4060.0","84.0","9.0","1806.0","1744.0","104.0","1456.0"
"2012-06-16","7009.0","224.0","488.0","3753.0","75.0","13.0","1789.0","1336.0","105.0","1195.0"
"2012-06-17","7282.0","235.0","504.0","3883.0","89.0","14.0","1895.0","1445.0","144.0","1222.0"
"2012-06-18","10361.0","306.0","708.0","4606.0","120.0","19.0","2391.0","1662.0","159.0","1644.0"
"2012-06-19","10729.0","291.0","755.0","4747.0","140.0","7.0","2346.0","1602.0","143.0","1924.0"
"2012-06-20","9595.0","284.0","612.0","4400.0","106.0","18.0","2011.0","1795.0","142.0","1752.0"
"2012-06-21","11867.0","325.0","694.0","4279.0","125.0","24.0","2075.0","1814.0","145.0","1663.0"
"2012-06-22","9648.0","227.0","641.0","3895.0","99.0","30.0","1869.0","1563.0","85.0","1282.0"
"2012-06-23","7517.0","225.0","472.0","3546.0","87.0","16.0","1540.0","1242.0","87.0","989.0"
"2012-06-24","7986.0","202.0","462.0","3720.0","73.0","9.0","1780.0","1296.0","156.0","1240.0"
"2012-06-25","10500.0","307.0","678.0","4539.0","110.0","14.0","2226.0","1631.0","156.0","1624.0"
"2012-06-26","10250.0","304.0","708.0","4715.0","81.0","13.0","2045.0","1627.0","149.0","1853.0"
"2012-06-27","9721.0","259.0","655.0","4468.0","79.0","18.0","1880.0","1755.0","109.0","1778.0"
"2012-06-28","9114.0","193.0","604.0","4489.0","75.0","23.0","1841.0","1631.0","119.0","1801.0"
"2012-06-29","8347.0","202.0","537.0","3950.0","87.0","14.0","1700.0","1296.0","135.0","1396.0"
"2012-06-30","6468.0","196.0","412.0","3548.0","66.0","6.0","1513.0","996.0","103.0","1162.0"
"2012-07-01","6970.0","189.0","488.0","3797.0","58.0","7.0","1648.0","1185.0","94.0","1138.0"
"2012-07-02","9058.0","312.0","653.0","4342.0","100.0","18.0","1893.0","1568.0","114.0","1541.0"
"2012-07-03","9468.0","280.0","652.0","4473.0","69.0","20.0","1945.0","1420.0","121.0","1509.0"
"2012-07-04","8242.0","236.0","554.0","4323.0","99.0","13.0","1844.0","1559.0","112.0","1480.0"
"2012-07-05","8816.0","267.0","641.0","4470.0","106.0","15.0","1936.0","1554.0","102.0","1507.0"
"2012-07-06","8962.0","290.0","615.0","4204.0","84.0","17.0","1640.0","1456.0","134.0","1363.0"
"2012-07-07","6976.0","161.0","519.0","3864.0","77.0","13.0","1537.0","1143.0","76.0","1106.0"
"2012-07-08","7099.0","216.0","514.0","3845.0","65.0","11.0","1639.0","1168.0","109.0","1072.0"
"2012-07-09","11234.0","291.0","712.0","4897.0","84.0","19.0","2170.0","1587.0","147.0","1580.0"
"2012-07-10","12592.0","319.0","644.0","4643.0","79.0","12.0","2076.0","1593.0","112.0","1496.0"
"2012-07-11","9463.0","291.0","626.0","4535.0","83.0","15.0","2040.0","1641.0","144.0","1599.0"
"2012-07-12","9368.0","287.0","575.0","4328.0","71.0","9.0","1915.0","1709.0","128.0","1571.0"
"2012-07-13","8021.0","241.0","525.0","4175.0","74.0","17.0","1598.0","1428.0","93.0","1234.0"
"2012-07-14","6765.0","197.0","435.0","3763.0","56.0","12.0","1467.0","1133.0","72.0","1008.0"
"2012-07-15","7278.0","192.0","435.0","3919.0","61.0","5.0","1778.0","1214.0","75.0","1113.0"
"2012-07-16","9848.0","271.0","640.0","4516.0","95.0","14.0","2082.0","1573.0","117.0","1596.0"
"2012-07-17","9144.0","326.0","618.0","4543.0","73.0","12.0","2022.0","1537.0","109.0","1513.0"
"2012-07-18","9471.0","246.0","587.0","5957.0","80.0","14.0","1920.0","1663.0","128.0","1509.0"
"2012-07-19","8980.0","243.0","516.0","4188.0","86.0","11.0","1820.0","1674.0","112.0","1546.0"
"2012-07-20","8668.0","227.0","553.0","3894.0","74.0","13.0","1805.0","1431.0","96.0","1336.0"
"2012-07-21","6430.0","184.0","418.0","3325.0","146.0","7.0","1649.0","1130.0","107.0","1090.0"
"2012-07-22","6250.0","177.0","409.0","3476.0","50.0","6.0","1718.0","1157.0","103.0","1081.0"
"2012-07-23","8694.0","277.0","596.0","4327.0","76.0","8.0","1965.0","1441.0","97.0","1495.0"
"2012-07-24","8807.0","262.0","655.0","4223.0","66.0","18.0","1961.0","1455.0","86.0","1634.0"
"2012-07-25","8771.0","251.0","632.0","4478.0","104.0","9.0","1930.0","1826.0","158.0","1761.0"
"2012-07-26","7992.0","264.0","542.0","4015.0","73.0","17.0","1833.0","1597.0","107.0","1524.0"
"2012-07-27","7451.0","212.0","544.0","3712.0","95.0","13.0","1841.0","1451.0","113.0","1258.0"
"2012-07-28","5709.0","157.0","347.0","3125.0","37.0","9.0","1536.0","1001.0","78.0","925.0"
"2012-07-29","6252.0","240.0","402.0","3543.0","44.0","10.0","1747.0","1299.0","126.0","1180.0"
"2012-07-30","8598.0","302.0","543.0","4140.0","65.0","14.0","2060.0","1503.0","103.0","1438.0"
"2012-07-31","8003.0","262.0","540.0","3985.0","82.0","6.0","1990.0","1457.0","101.0","1444.0"
"2012-08-01","7578.0","250.0","541.0","4062.0","155.0","8.0","2000.0","1658.0","131.0","1360.0"
"2012-08-02","7442.0","264.0","528.0","3902.0","58.0","20.0","1837.0","1647.0","111.0","1542.0"
"2012-08-03","8387.0","216.0","504.0","3574.0","61.0","7.0","1748.0","1517.0","105.0","1198.0"
"2012-08-04","5496.0","183.0","382.0","3124.0","50.0","2.0","1506.0","1199.0","117.0","953.0"
"2012-08-05","6080.0","224.0","383.0","3374.0","46.0","6.0","1606.0","1345.0","106.0","1045.0"
"2012-08-06","7023.0","247.0","494.0","3673.0","71.0","10.0","1856.0","1367.0","109.0","1258.0"
"2012-08-07","9373.0","288.0","547.0","4048.0","60.0","14.0","1990.0","1495.0","87.0","1304.0"
"2012-08-08","8419.0","248.0","569.0","4164.0","51.0","16.0","2033.0","1749.0","105.0","1314.0"
"2012-08-09","8402.0","235.0","478.0","3958.0","61.0","13.0","1914.0","1750.0","80.0","1378.0"
"2012-08-10","7275.0","200.0","480.0","3688.0","63.0","10.0","1768.0","1450.0","104.0","1238.0"
"2012-08-11","5843.0","181.0","363.0","3126.0","46.0","11.0","1612.0","1216.0","97.0","988.0"
"2012-08-12","5662.0","168.0","354.0","3394.0","54.0","10.0","1684.0","1236.0","80.0","999.0"
"2012-08-13","7819.0","247.0","586.0","4299.0","56.0","14.0","2212.0","1582.0","105.0","1362.0"
"2012-08-14","8493.0","251.0","558.0","4357.0","58.0","16.0","2162.0","1664.0","109.0","1514.0"
"2012-08-15","7270.0","257.0","541.0","4178.0","74.0","15.0","1893.0","1875.0","73.0","1386.0"
"2012-08-16","6906.0","226.0","462.0","4091.0","35.0","9.0","1972.0","1629.0","90.0","1404.0"
"2012-08-17","6876.0","228.0","476.0","5154.0","62.0","18.0","1895.0","1453.0","74.0","1275.0"
"2012-08-18","5527.0","144.0","353.0","3390.0","47.0","12.0","1594.0","1028.0","68.0","978.0"
"2012-08-19","5955.0","184.0","379.0","3343.0","51.0","12.0","1615.0","1220.0","68.0","878.0"
"2012-08-20","7859.0","253.0","543.0","4053.0","67.0","12.0","1935.0","1472.0","91.0","1256.0"
"2012-08-21","7682.0","270.0","537.0","4211.0","79.0","12.0","1875.0","1504.0","89.0","1477.0"
"2012-08-22","7547.0","257.0","562.0","4730.0","66.0","19.0","1884.0","1675.0","79.0","1391.0"
"2012-08-23","7757.0","275.0","546.0","4407.0","54.0","21.0","1971.0","1721.0","62.0","1448.0"
"2012-08-24","6825.0","194.0","457.0","3911.0","47.0","11.0","1793.0","1511.0","74.0","1327.0"
"2012-08-25","5186.0","177.0","400.0","3413.0","48.0","13.0","1538.0","1100.0","49.0","1138.0"
"2012-08-26","5336.0","199.0","404.0","3430.0","36.0","8.0","1642.0","1211.0","56.0","1289.0"
"2012-08-27","6999.0","257.0","473.0","4462.0","77.0","11.0","2136.0","1480.0","109.0","1600.0"
"2012-08-28","8133.0","280.0","560.0","4503.0","76.0","5.0","2227.0","1459.0","90.0","1624.0"
"2012-08-29","7359.0","302.0","502.0","4407.0","73.0","7.0","1943.0","1665.0","75.0","1628.0"
"2012-08-30","7489.0","270.0","526.0","4300.0","71.0","7.0","2078.0","1642.0","90.0","1638.0"
"2012-08-31","6796.0","233.0","421.0","3802.0","64.0","7.0","1844.0","1433.0","68.0","1364.0"
"2012-09-01","5883.0","175.0","338.0","3218.0","42.0","7.0","1530.0","1148.0","52.0","1104.0"
"2012-09-02","7257.0","188.0","376.0","3641.0","56.0","8.0","1728.0","1237.0","81.0","1245.0"
"2012-09-03","6697.0","245.0","489.0","4449.0","52.0","7.0","1953.0","1423.0","83.0","1637.0"
"2012-09-04","7973.0","269.0","550.0","4560.0","72.0","6.0","2128.0","1482.0","78.0","1883.0"
"2012-09-05","8014.0","283.0","570.0","4645.0","77.0","8.0","2212.0","1694.0","58.0","1840.0"
"2012-09-06","7292.0","299.0","512.0","4429.0","61.0","12.0","2121.0","1707.0","82.0","1720.0"
"2012-09-07","7366.0","277.0","549.0","4456.0","59.0","10.0","2029.0","1653.0","73.0","1608.0"
"2012-09-08","6958.0","195.0","378.0","3752.0","48.0","10.0","1839.0","1358.0","73.0","1227.0"
"2012-09-09","6807.0","242.0","377.0","4034.0","37.0","13.0","2000.0","1423.0","63.0","1413.0"
"2012-09-10","7877.0","320.0","543.0","4833.0","67.0","10.0","2279.0","1707.0","83.0","1912.0"
"2012-09-11","8287.0","308.0","483.0","5233.0","197.0","7.0","2280.0","1647.0","96.0","2012.0"
"2012-09-12","8491.0","310.0","576.0","4977.0","77.0","6.0","2241.0","1743.0","84.0","2079.0"
"2012-09-13","7215.0","293.0","542.0","4610.0","62.0","6.0","2170.0","1772.0","58.0","1925.0"
"2012-09-14","7088.0","248.0","426.0","4153.0","49.0","12.0","1942.0","1541.0","77.0","1607.0"
"2012-09-15","6671.0","177.0","382.0","3492.0","36.0","3.0","1800.0","1138.0","61.0","1126.0"
"2012-09-16","6013.0","228.0","340.0","3850.0","36.0","5.0","1965.0","1356.0","68.0","1349.0"
"2012-09-17","7430.0","322.0","470.0","5021.0","62.0","6.0","2350.0","1640.0","91.0","1719.0"
"2012-09-18","7565.0","305.0","495.0","5031.0","87.0","7.0","2387.0","1614.0","91.0","1863.0"
"2012-09-19","7726.0","297.0","487.0","4698.0","61.0","18.0","2786.0","1807.0","74.0","1918.0"
"2012-09-20","6615.0","280.0","420.0","4668.0","57.0","5.0","2461.0","1811.0","71.0","1849.0"
"2012-09-21","6695.0","270.0","389.0","4394.0","68.0","9.0","2181.0","1630.0","53.0","1573.0"
